job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count
in-97cdfcc6f1f52a25,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-54f7e34be407fc22,,19,1,0.02045578140961497,0.012176941867544899,0.02045578140961497,0.5924435141178698,0.75,18
in-d5c2072747d98126,,19,4,0.07356623898946307,0.011640872939144386,0.061925366050318675,0.6653377440000001,0.75,15
in-e8411fca8ec06a8c,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-9516ffa363431c52,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4e2c7333fb3867a6,,19,4,0.11431741065303898,0.030536162032876055,0.11265532469845664,0.6697770717262908,0.8224285763594792,15
in-8f6c36d10ffe8c6f,,19,1,0.01463334326457675,0.01463334326457675,0.0,0.6861334997351319,0.0,18
in-79e4552f2ecf8e59,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b5334b461893d9f6,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-a44840d1dd1c3294,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-17ea04997c6f7520,,19,0,0.0,0.0,0.0,0.6306048000000001,0.0,19
in-4dd4be4468b8f8b5,,19,7,0.14778491233378643,0.14778491233378643,0.03264068663747688,0.6189974626987775,0.6711085604024596,12
in-036c776371efd2b7,,19,5,0.1451266640377085,0.12746409368665998,0.10443301640058819,0.8878744122321213,0.75,14
in-fc00c70672996923,,19,5,0.11538300615146228,0.0,0.11538300615146228,0.6636568907520001,0.846008875214296,14
in-3974672cef9dd264,,19,11,0.15646656774356615,0.13805142412824503,0.018415143615321112,0.6139457255045793,0.75,8
in-beb1a85439fc3710,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-7b43a558de387eeb,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-15fc9d5bf30a4f52,,19,0,0.0,0.0,0.0,0.5687267040000001,0.75,19
in-78cf01cb605e5896,,19,3,0.08031716945983404,0.08031716945983404,0.0,0.8400159600855072,0.659532339606132,16
in-032bc9411bdc659a,,19,1,0.006034286963884289,0.006034286963884289,0.0,0.6288620064372334,0.75,18
in-1f4ca5ad774310ff,,19,6,0.12417674566570085,0.0,0.12417674566570085,0.9061077978393328,0.75,13
in-2b4593a631e8c63d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e7b40f00ec330220,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-7572e23d64239874,,19,2,0.031152805491823487,0.031152805491823487,0.0,0.5778775229265934,0.0,17
in-2b8cc0db3b3c53f0,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b9d4aea91e3f2d0c,,19,1,0.011464788406454787,0.011464788406454787,0.0,0.5809407039609709,0.75,18
in-b418b4139ba55785,,19,1,0.027482879161834717,0.0,0.027482879161834717,0.8095649964006685,0.75,18
in-36f958252c0f085c,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e2edd8471b03019f,,19,1,0.023775337871752292,0.0,0.023775337871752292,0.0,0.75,18
in-9b5f98ea7564baaf,,19,0,0.0,0.0,0.0,0.7070123319910019,0.0,19
in-fa78458f9443eaa7,,19,7,0.17328860810198543,0.0,0.17328860810198543,0.0,0.8064989398662661,12
in-752b949d027be167,,19,3,0.07057675311439916,0.0,0.07057675311439916,0.0,0.75,16
in-4256252b53fa4d02,,19,3,0.05867853603864972,0.0,0.05867853603864972,0.0,0.6764724821514553,16
in-04a259358cfcce85,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-d7de06cb3625cd66,,19,1,0.01751367292906109,0.0,0.01751367292906109,0.6372288,0.75,18
in-0c8b9a27ece5aea6,,19,5,0.11035601151616951,0.0,0.11035601151616951,0.0,0.75,14
in-3a1a1a0b4fe62a7e,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-390283a8b7c0d729,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-33451d1313ab6342,,19,0,0.0,0.0,0.0,0.6511079612160001,0.75,19
in-05083d32f3b2c12f,,19,0,0.0,0.0,0.0,0.6328569600000001,0.75,19
in-e83f241d7e1a6827,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-58bfabff667346c3,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3b63eee1df14e4f6,,19,10,0.1712710847438145,0.1712710847438145,0.0,0.8048249706231729,0.0,9
in-8645b91cb93ab776,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-448e625116919c52,,19,0,0.0,0.0,0.0,0.6209280000000001,0.0,19
in-554dc0d2bef78a4c,,19,2,0.0573600653036163,0.0,0.0573600653036163,0.6463164685481022,0.7024408811054674,17
in-f9819a980c1976e8,,19,7,0.15836289430919448,0.0,0.15836289430919448,0.5634305261872531,0.75,12
in-9187a968e8e70d08,,19,1,0.02116000903280158,0.0,0.02116000903280158,0.0,0.75,18
in-46527b145958f44b,,19,6,0.11484372568541443,0.07123429140485345,0.056900848840412355,0.7849568907668566,0.75,13
in-d7f955d1258c78ff,,19,2,0.03970439960577917,0.03970439960577917,0.0,0.7218974637336781,0.6973465480958245,17
in-1dbacc57e8e788a6,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-21d24d42a7df10cd,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-208b2e5025df647a,,19,8,0.13625654571115892,0.07551262162671994,0.09421683957506799,0.5901564421181302,0.7553711664175029,11
in-04b0497aa91e1731,,19,3,0.08405950930686494,0.0,0.08405950930686494,0.0,0.7246811758090201,16
in-c8b5d048476a93d0,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-51cd42538efb0461,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-6c05d56a44786edb,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-90b42c07ae279875,,19,3,0.06991904940232535,0.0,0.06991904940232535,0.9016286825561988,0.8452545030200268,16
in-88a51045bc7d4a9a,,19,0,0.0,0.0,0.0,0.580873442125803,0.0,19
in-c5e271e8acbb4617,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-6bc6196e3d58f7e3,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-49c600e867b28fcc,,19,0,0.0,0.0,0.0,0.5954707065600001,0.7781660685647455,19
in-b7a2468228c54cc1,,19,1,0.013664332956622526,0.013664332956622526,0.0,0.6437802257271295,0.75,18
in-195c25519bd7260c,,19,4,0.13216643579516177,0.034203177970556664,0.13216643579516177,0.5671896048,0.845985730808747,15
in-8ea91331725eff8e,,19,6,0.08789423344070192,0.08789423344070192,0.0,0.7686115593513999,0.0,13
in-5c64baea4f999645,,19,2,0.014177543718711114,0.014177543718711114,0.0,0.5233770283912076,0.0,17
in-acb2a7db662d2b2b,,19,6,0.12542731390678624,0.052226649005532165,0.11485404062876793,0.67770427392,0.6199001261591911,13
in-b623fdf7e964fd6d,,19,1,0.023875579081083603,0.0,0.023875579081083603,0.0,0.75,18
in-5d8fe52e81a725a5,,19,0,0.0,0.0,0.0,0.6292800000000001,0.0,19
in-39848e6803383ecc,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3902e97b79f7d2cf,,19,0,0.0,0.0,0.0,0.7268689566624651,0.75,19
in-fa78458f9443eaa7,,19,1,0.032959663300715064,0.032959663300715064,0.024877168630298818,0.6949559679152139,0.75,18
in-5dd25edd3f4bc389,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b512302fe3907f2d,,19,2,0.043345352223044954,0.0,0.043345352223044954,0.0,0.75,17
in-4e852e4285a16380,,19,8,0.1110437518211393,0.0,0.1110437518211393,0.48360759541951426,0.6324464130401611,11
in-6482dbbaf700f094,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-f0b48fead02e6e98,,19,7,0.16562764810069283,0.11436316743650062,0.14603283920250784,0.7949219188893197,0.7672635722556069,12
in-42b55a983bf16945,,19,7,0.19306898046411244,0.0,0.19306898046411244,1.0,0.7917978032973381,12
in-5d555c25fc522941,,19,0,0.0,0.0,0.0,0.6681646038901153,0.75,19
in-57b11b81933f1ce0,,19,6,0.12727123749883554,0.023305299767146067,0.12727123749883554,0.5113948657043027,0.75,13
in-086a9933cd2b22d2,,19,2,0.04422945679259548,0.04422945679259548,0.0,0.7376470146234246,0.0,17
in-b6d25c92fe133ceb,,19,3,0.06131076938227604,0.0,0.06131076938227604,0.0,0.7428560497344607,16
in-ad982b420f5bc14c,,19,0,0.0,0.0,0.0,0.6080005252887082,0.0,19
in-4cbcdf1495f274ef,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-56ea52f546a48eee,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-042b565c84045356,,19,7,0.13444741057317663,0.0914860245701843,0.04296138600299233,0.7371974034519275,0.641444794086002,12
in-290c255a99e5d600,,19,9,0.10661024391617896,0.07789527525736385,0.039484955135144696,0.6138704057907396,0.75,10
in-36736ae33c38a4df,,19,1,0.017994441484150137,0.0,0.017994441484150137,0.0,0.75,18
in-7fc5ece4003641b6,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fac0a95b0783fd9d,,19,4,0.09476823053861921,0.0,0.09476823053861921,0.635904,0.75,15
in-a17d7e782cb5033c,,19,3,0.07088165890077305,0.029203539567606213,0.05918537754761546,0.8528283599368726,0.75,16
in-9b2c3343da5b9f4d,,19,0,0.0,0.0,0.0,0.8454341614808242,0.0,19
in-31f31027671f0476,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-07a9c2a299829676,,19,12,0.28451447092525733,0.22741221255231836,0.20886297037726959,0.7164821135646345,0.6919777385145427,7
in-e07c53dcbcbf3274,,19,7,0.14488258236332946,0.018877935903297526,0.14488258236332946,0.5846342400000001,0.75,12
in-c8c99bad5e50bd2d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-d2f675fc5b4bfbf8,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e73b0bc1ec1ad643,,19,4,0.14734055098758525,0.14734055098758525,0.0,0.9273012826812513,0.0,15
in-43db16c291d4d8cb,,19,0,0.0,0.0,0.0,0.6821462764800001,0.0,19
in-d18c707abbf6d1eb,,19,0,0.0,0.0,0.0,0.5815095883657907,0.0,19
in-3c4ddef70b765aac,,19,0,0.0,0.0,0.0,0.6412032000000001,0.0,19
in-2e43cfa3de5cdbea,,19,0,0.0,0.0,0.0,0.6318633600000002,0.0,19
in-b4356c6ed1117311,,19,5,0.11652820925963554,0.0,0.11652820925963554,0.0,0.75,14
in-5a81c5ecd1c8765b,,19,3,0.060868011555398865,0.03441306462622932,0.04166771989119681,0.6057788320940856,0.75,16
in-37f56b3eb3692f4f,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3e88a9eb25ce6e9b,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-cbc4fc39eb5961f3,,19,0,0.0,0.0,0.0,0.8233752989050883,0.0,19
in-977cc68b23fca00d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4194860976cb1be9,,19,1,0.006163685239904595,0.006163685239904595,0.0,0.561806653236478,0.75,18
in-601c49b2a52c9d10,,19,6,0.05681788304146762,0.05681788304146762,0.0,0.5328575701898112,0.0,13
in-3c9053efee28bcf7,,19,5,0.12103729059821684,0.0,0.12103729059821684,0.0,0.75,14
in-8543415ad2ef374e,,19,1,0.026494984267636395,0.020533786431375392,0.026494984267636395,0.8847410072571634,0.8470281591498157,18
in-9952e2c2c0e072ea,,19,1,0.032253600761956755,0.0,0.032253600761956755,0.5284126328838478,0.7947655736961858,18
in-040fa566371acf2f,,19,1,0.009838894254346019,0.009838894254346019,0.0,0.6084598195200001,0.0,18
in-acc05f25dcb874c4,,19,1,0.018442968945754205,0.0,0.018442968945754205,0.6889226034500961,0.75,18
in-3bbc02175fffffaa,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-f436eaa0ec0e4041,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-7a8a10ccaf18bc6e,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-75c9b1e808efbcc2,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-7d12206e33578a17,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-bf8d476ee388de0d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-065469823b71882f,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-9bf4d6d9ee1e4a14,,19,7,0.08147610044493293,0.042294803416036184,0.03918129702889674,0.5810428480149618,0.7417296674964211,12
in-c20d12035abeb595,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-98d38d97f5392aef,,19,4,0.07565395267386188,0.0,0.07565395267386188,0.0,0.75,15
in-8a9eb5ffe70927ec,,19,3,0.08125311596959621,0.08125311596959621,0.0,0.6478014458162495,0.0,16
in-2511582640fae0ca,,19,0,0.0,0.0,0.0,0.6214196021524405,0.0,19
in-75aabc2af29af24c,,19,1,0.028470141597937027,0.028470141597937027,0.0,1.0,0.0,18
in-e5a40a553d833e46,,19,2,0.03868358045745784,0.0,0.03868358045745784,0.5651795520000001,0.7987738360759917,17
in-94c8e798911e3470,,19,11,0.2693833611483482,0.18547980004304218,0.21607151552936169,0.6862075660800001,0.7067006519539736,8
in-dc4211cf4f433019,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-312ae5116abe958d,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-abcde2d27f5adc56,,19,0,0.0,0.0,0.0,0.292764447177279,0.0,19
in-a789b84313a34bc3,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-cd884a98466c5d51,,19,2,0.030059962603540047,0.030059962603540047,0.0,0.6831968097600002,0.75,17
in-5b8aa2d5e459aff9,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b7f6c244f45d842b,,19,1,0.01798544431987562,0.0,0.01798544431987562,0.0,0.75,18
in-4d39d1108694485c,,19,2,0.014613218297814444,0.014613218297814444,0.0,0.509077558638659,0.848536547954116,17
in-75321c71d3b48fdc,,19,4,0.12427502569047384,0.0,0.12427502569047384,0.0,0.8476892360170064,15
in-cb6f83835b1255e9,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fe47a8774f6fee8b,,19,4,0.11543546521089525,0.07868779566466753,0.09015039456518074,0.6488447865524833,0.75,15
in-1e1ce49119c87608,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4f4c7c65d5d697a1,,19,1,0.017962187214901577,0.0,0.017962187214901577,0.6519194102601739,0.75,18
in-688c9596567360d1,,19,19,0.4919064057822706,0.39404668245775204,0.34874400540677075,0.7044115065285235,0.7397359902645645,0
in-df4c58ba7dee56c3,,19,4,0.11108618929809272,0.0,0.11108618929809272,0.7152185817258552,0.8335517168027796,15
in-80759602520c230d,,19,7,0.13601585035673147,0.0788731310945455,0.12321992547888506,0.7195693020775998,0.7470623996811946,12
in-994763d7530e88b1,,19,0,0.0,0.0,0.0,0.61881560928,0.75,19
in-58476ea449693e80,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-5dc0137fea6a865d,,19,3,0.05722977424922743,0.0,0.05722977424922743,0.6066720000000001,0.75,16
in-9a4ed3eee44b552b,,19,0,0.0,0.0,0.0,0.6491367206400002,0.7614719204963418,19
in-1bb577efa30c9a9d,,19,3,0.07998000954452013,0.0,0.07998000954452013,0.65087136,0.7831111805198164,16
in-68071ee351033ae8,,19,0,0.0,0.0,0.0,0.6716409436800002,0.6128986914952596,19
in-21b65d0610e66d01,,19,0,0.0,0.0,0.0,0.6385536000000002,0.0,19
in-cc29618e4e7fdc66,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-99e491f32ff77da0,,19,1,0.0076135666030777175,0.0076135666030777175,0.0,0.6346025590165087,0.0,18
in-dcc9d1100fe0d9bc,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-731fc34f48c31ddd,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e942406df60bc3aa,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3cb0315c9817c8d0,,19,0,0.0,0.0,0.0,0.6392160000000002,0.0,19
in-f988f7a6d46776de,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fccebe9f39e20a5c,,19,1,0.01985016120107551,0.0,0.01985016120107551,0.6779441433600002,0.75,18
in-6f63caf96ed89488,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-e20b167f7df3337c,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-c3d2f61b501acb8c,,19,1,0.018525368288943644,0.009244127915780076,0.018525368288943644,0.5844857760000001,0.75,18
in-a59b8ff1f09df0ec,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3ba7bd305620f5c0,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fafd0a966425224e,,19,0,0.0,0.0,0.0,0.6445152000000001,0.7798057302750687,19
in-761b1a8b3aa91eb0,,19,4,0.07671528518175484,0.05661405792337375,0.04903039493058858,0.678431063189981,0.75,15
in-73204c7e4e84e27c,,19,3,0.05879627842652171,0.0,0.05879627842652171,0.6342480000000001,0.75,16
in-46d754a162037993,,19,9,0.213940821811818,0.17511487244453788,0.08546363805469716,0.6553283270223788,0.75,10
in-540815cc4ce89fb2,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-68f31e7fac3352a2,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-520d9e37336f7ecd,,19,0,0.0,0.0,0.0,0.6057216,0.75,19
in-577787b9f31fbd5c,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-456c0a8c0e5eb68b,,19,0,0.0,0.0,0.0,0.6431904000000002,0.0,19
in-a2bc175d8827c181,,19,0,0.0,0.0,0.0,0.0,0.75,19
