job_id,raw_text,final_skills,final_skills_count,final_knowledge,final_knowledge_count,final_hard_skills,final_soft_skills,final_bloom_distribution,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,final_avg_confidence,avg_semantic_density,avg_context_agreement
in-6e0bef22111034dc,Principal Mechanical Engineer - Water - ( 250002MV ) Description Stantec’s Water team in Australia has an impressive portfolio of successful major projects that are already positively impacting our communities across the country.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-1d2c80ce481cb11f,Shortlisted candidates will be contacted in mid -to -late January 2026 to confirm interview arrangements.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-aff3b59d34df3979,"Whether it’s a hoodie, a car or a laptop, we can see our code helping to get that product to the high street. We take pride in how we build Our self organizing teams make the decisions in how they architect, implement and deliver the code that they write.","[""architect code"", ""implement code"", ""deliver code""]",3,[],0,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0974639505997826,0.0974639505997826,0.0,14,0.0,0.6993811123200002,0.785,0.9
in-42b2f9911c525537,We’re remote -first!,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-cd0b808434c4f92d,"We are an equal opportunity employer and aim to attract and retain the best people without attention to age, background, disability, ethnic origin, family duties, political affiliation, race, religion, gender and sexual orientation.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-083ac975933f3cb9,"With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all Overview The API Gateway BizOps team is looking for a Senior Engineer to drive our customer experience strategy forward by consistently innovating and problem -solving.","[""drive customer experience strategy"", ""innovate solutions"", ""solve problems"", ""problem -solving.""]",4,"[""API Gateway""]",1,1,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0803883701383149,0.0241021894915189,0.0562861806467959,14,0.0,0.5742243143280198,0.8362500000000002,0.8775000000000001
in-9f46d4765e1e5db4,"Industry analysts consistently rank us as a top supplier management solution, and you’ll be helping build that reputation.","[""build reputation""]",1,"[""supplier management solution""]",1,0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0195994038330881,0.0,0.0195994038330881,18,0.0,0.6392160000000002,0.8250000000000001,0.9
in-879b2fe47e1fbc66,"Partners with clinical leaders to optimize clinical workflows within the Hospital's EHR for efficiency. –Supervises, mentors, and evaluates visual, data, and business analytics staff to ensure high performance and professional growth.","[""optimize clinical workflows"", ""supervise analytics staff"", ""mentor analytics staff"", ""evaluate analytics staff"", ""ensure high performance"", ""professional growth.""]",6,"[""EHR"", ""clinical workflows"", ""visual analytics"", ""data analytics"", ""business analytics""]",5,3,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 3}",0.162148078237365,0.1207248572264542,0.0798504409037138,12,0.25,0.6985177067889493,0.8325,0.9658333333333332
in-b743930ff16064e7,"IDS is committed to providing superior work in the fields of science, engineering, data analytics and technology to government agencies.",[],0,"[""science"", ""engineering"", ""data analytics"", ""technology""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.1186766699740761,0.0,0.1186766699740761,13,0.0,0.0,0.0,0.0
in-3d878553075cff9f,"We offer competitive compensation, comprehensive healthcare coverage, and programs to support you and your family through different life stages, from parental leave to generous retirement savings plans.",[],0,"[""healthcare coverage"", ""parental leave"", ""retirement savings plans""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-66b97dc6ae697ac9,"This role is critical in ensuring secure, compliant, and auditable access management across the organization.","[""ensure secure access management"", ""ensure compliant access management"", ""ensure auditable access management"", ""ensuring secure"", ""compliant""]",5,"[""access management""]",1,5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 3, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0522198014537922,0.0319871750605136,0.0357475519180297,16,0.3181722164154053,0.6954499565097303,0.8327500000000001,0.9802773727458062
in-3787ada24baceced,"You will have experience with AI, Machine Learning, LLM.",[],0,"[""AI"", ""Machine Learning"", ""LLM""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.1428039072727879,0.0,0.1428039072727879,14,0.0,0.0,0.0,0.0
in-35bde22582c02ec9,"### General Information Locations: Vancouver, British Columbia, Canada Role ID 210363 Worker Type Regular Employee Studio/Department EA Studios - SPORTS Work Model Hybrid ### Description & Requirements Electronic Arts creates next -level entertainment experiences that inspire players and fans around the world.",[],0,"[""Electronic Arts""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-5986e2e416ec3ef2,"Drives architectural standards, processes, and activities.","[""drive architectural standards"", ""drive architectural processes"", ""drive architectural activities"", ""processes"", ""activities.""]",5,"[""architectural standards"", ""architectural processes""]",2,5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",0.0723149061474845,0.0312793121188907,0.0641897546617608,15,0.3019476731618245,0.665046637501676,0.8790000000000001,0.9741716826030882
in-76bdc299da84b00b,We go to great lengths to understand our customers (check out our C -suite on work experience).,"[""understand customers""]",1,[],0,0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.0,0.0,19,0.0,0.6471648000000002,0.8850000000000001,0.9
in-dcd8dd1044f2926f,"The Stormwater Specialist supports a proactive and integrated approach to managing stormwater systems to protect public health, infrastructure assets, and the environment. collaboration with internal departments, external agencies, and the public to implement best practices in stormwater management and watershed planning.","[""manage stormwater systems"", ""collaborate with internal departments"", ""collaborate with external agencies"", ""collaborate with the public"", ""implement best practices in stormwater management"", ""implement watershed planning"", ""proactive"", ""integrated"", ""implement best practices in""]",9,"[""stormwater systems"", ""public health"", ""infrastructure assets"", ""environment"", ""stormwater management"", ""watershed planning""]",6,5,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.0428621725032204,0.0,0.0428621725032204,17,0.1643089354038238,0.6505558506254947,0.8375,0.9324218996009024
in-c07071dff55c7f74,"L'interaction avec le client est également une responsabilité clé, où le/la Superviseur·e des environnements représente les capacités techniques et créatives de Framestore.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-04d821a61bf4f3f8,"A day in the life AWS Global Services includes experts from across AWS who help our customers design, build, operate, and secure their cloud environments.","[""design cloud environments"", ""build cloud environments"", ""operate cloud environments"", ""secure cloud environments""]",4,"[""AWS Global Services"", ""cloud environments""]",2,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",0.0636315110943664,0.0425869890091807,0.0607095969350714,16,0.0,0.6302229926400001,0.8300000000000001,0.9
in-6434f75ccfa896cd,"Reporting to the Manager – Enterprise Systems, you’ll work closely with stakeholders, stream leads, IT teams, and third -party service providers to ensure our ERP and integrated applications effectively support business operations, with potentials to progress into senior leadership roles.","[""support business operations"", ""work with stakeholders"", ""work with stream leads"", ""work with IT teams"", ""work with third-party service providers"", ""ensure our ERP"", ""integrated applications effectively support business operations""]",7,"[""ERP"", ""integrated applications""]",2,3,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",0.0992104881688168,0.0092913681947833,0.0992104881688168,14,0.3619482517242431,0.6980920953017621,0.7910714285714285,1.020025960464367
in-59f89f855608fde0,"You're comfortable building rapid prototypes and iterating on proofs -of -concept to find the best path forward. Clear Communicator: You can articulate complex technical ideas and proposals, fostering open and productive design discussions. --------------------------------------------------------------------------------------------------------------------------------------- Bonus Nice to Haves Experience with our core stack: Databricks, Spark, Kafka, Airflow, Temporal, or dbt. Hands -on experien","[""build rapid prototypes"", ""iterate on proofs-of-concept"", ""articulate complex technical ideas"", ""articulate technical proposals"", ""foster open design discussions"", ""foster productive design discussions"", ""create new capabilities"", ""evolve platform"", ""proposals"", ""fostering open""]",10,"[""Databricks"", ""Spark"", ""Kafka"", ""Airflow"", ""Temporal"", ""dbt"", ""Terraform"", ""AWS services"", ""S3"", ""EKS"", ""MSK"", ""DMS"", ""Glue"", ""data engineering concepts"", ""machine learning lifecycle"", ""MLOps"", ""GenAI""]",17,6,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 4}",0.2200227744843774,0.1406279383095631,0.0998561551696376,12,0.4838998988270759,0.7647478330443934,0.829275,1.0926063956968282
in-7f1b7715acb11a2e,"Leveraging Nerdio, partners can manage customers’ cloud environments through streamlined, multi -tenant, workflow -powered technology that allows them to create and grow cloud -based recurring revenues.","[""manage cloud environments"", ""create recurring revenues"", ""grow recurring revenues""]",3,"[""Nerdio"", ""cloud environments"", ""multi-tenant technology"", ""workflow-powered technology""]",4,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.1194980395467658,0.0164868143842603,0.1194980395467658,13,0.0,0.66845689344,0.8233333333333334,0.9
in-4253237d507304c7,Trainium will deliver the best -in -class ML training performance with the most teraflops (TFLOPS) of compute power for ML in the cloud.,[],0,"[""Trainium"", ""ML training performance"", ""teraflops"", ""TFLOPS"", ""compute power"", ""ML in the cloud""]",6,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0177085217676664,0.0,0.0177085217676664,18,0.0,0.0,0.0,0.0
in-2ea46d88545e7e84,Double checking of costs and formulas on schedules is the responsibility of the Media Account Manager. This will require close liaison with the Digital teams to ensure all details are captured accurately All approvals and changes must be documented in writing and saved into client files – this responsibility falls to the Media Account Manager Maintains records and prepares periodic reports as may be required on assigned accounts Prepare spotlists in conjunction with the Media Executive and send ,"[""double check costs"", ""double check formulas on schedules"", ""liaise with Digital teams"", ""document approvals"", ""document changes"", ""save documents into client files"", ""maintain records"", ""prepare periodic reports"", ""prepare spotlists"", ""send spotlists to clients"", ""input media contracts"", ""input confirmations"", ""input written appearance instructions to media"", ""input billings"", ""check billings"", ""checking of costs"", ""ensure all details are captured accurately"", ""send to clients with comments"", ""Ensure that all billings""]",19,"[""client files"", ""media contracts"", ""VML management system"", ""Pegasus"", ""billings""]",5,17,2,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 9, ""Analyze"": 2, ""Evaluate"": 5, ""Create"": 0, ""N/A"": 2}",0.0533792834982042,0.0533792834982042,0.0,17,0.3077751596768697,0.7427546859385833,0.7986447368421054,1.0114034728795782
in-81cfe369e4ad49b5,"We provide Global Medical, Security and Travel Assistance and a Workplace Ergonomics Program.",[],0,"[""Global Medical"", ""Security and Travel Assistance"", ""Workplace Ergonomics Program""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-3f1f20262049095a,"This role shapes AI solutions, meets client needs, and delivers measurable business value and technically feasible solutions.","[""shape AI solutions"", ""meet client needs"", ""deliver business value"", ""deliver technically feasible solutions""]",4,"[""AI solutions""]",1,2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0938820353725068,0.0523650142184043,0.0730959722870274,15,0.4736708551645279,0.7576863718912582,0.795625,1.1360871466692657
in-bf0e9f6211607d23,"You’ll lead with creativity and systems thinking, leverage design systems, and explore emerging technologies to drive innovation and craft user experiences that delight and inspire.","[""lead with creativity"", ""lead with systems thinking"", ""leverage design systems"", ""explore emerging technologies"", ""drive innovation"", ""craft user experiences""]",6,"[""design systems"", ""emerging technologies"", ""user experiences""]",3,3,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.1811134273338131,0.0564717315583293,0.1674428983738548,11,0.833333323399226,0.9102749637623376,0.8139583333333333,1.3333333276708923
in-ff31808feab0524e,Analyze Phase: Ability to understand client business model / requirements / pain points Ability to understand big picture vision of the transformation program and prepare a plan to drive the day -to -day execution of the project.,"[""understand client business model"", ""understand client requirements"", ""understand client pain points"", ""understand big picture vision of transformation program"", ""prepare a plan to drive day-to-day execution of project"", ""prepare a plan""]",6,"[""business model"", ""transformation program""]",2,2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.0164580361953502,0.0164580361953502,0.0,18,0.3759091138839722,0.7729845210926717,0.7788194444444444,1.0505737261161263
in-4db732b0a6c93338,"The Panel may be in place for a maximum period of between 6 -12 months and may be used to either fill similar posts at the same grade that arise, or to progress panel candidates to an automatic final interview staged for less similar, same level roles, but placement on a panel is not a guarantee of appointment to a position.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-38cb96df699cfbe8,"To review the available options please see the information relevant to the union for this position by viewing the following link: http: www.baltimorecityschools.org Baltimore City Public Schools (""City Schools"") does not discriminate in its employment, programs, and activities based on race, ethnicity, color, ancestry, national origin, nationality, religion, sex, sexual orientation, gender, gender identity, gender expression, marital status, pregnancy or parenting status, family structure, abili",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-02596bd1a3533b48,"First National is proud to be an equal opportunity employer and is committed to diversity and inclusion regardless of race, color, religion, national origin, age, gender identity, physical or mental disability, sexual orientation and any other category protected by law.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-50790458f1cb7392,"You have the creative instinct to proactively challenge briefs, are full of ideas and you naturally think of ways to exceed the client’s expectation.","[""challenge briefs proactively"", ""think of ways to exceed client expectations"", ""creative instinct"", ""are"", ""full of ideas""]",5,[],0,3,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.0,0.0,19,0.3806329488754272,0.6413320801764545,0.7716071428571429,1.029022777091122
in-3eb6babc74e5b1cc,Join us in shaping the future of nursing in BC.,"[""shape the future""]",1,"[""nursing""]",1,0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.0,0.0,19,0.0,0.6279552,0.74,0.9
in-f0b8e867898d9fc7,"Support clients throughout transformation phases, including change management and business process optimization.","[""support clients"", ""manage change"", ""optimize business processes""]",3,"[""change management"", ""business process optimization""]",2,0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0552562590940721,0.0,0.0552562590940721,17,0.3333333333333333,0.7591232341333334,0.8133333333333334,1.0633333333333337
in-5b082ff425ffc95e,"In addition, certain roles may be eligible for long -term incentives in the form of a new hire equity award. State -Specific Notices: California : Fair Chance Ordinances Adobe will consider qualified applicants with arrest or conviction records for employment in accordance with state and local laws and “fair chance” ordinances. Colorado: Application Window Notice Dec 22 2025 12:00 AM If this role is open to hiring in Colorado (as listed on the job posting), the application window will remain ope",[],0,"[""Fair Chance Ordinances"", ""Colorado pay transparency regulations""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-2adf3d78f57c1387,"You’ll also grow to be a much -loved familiar face around the school with a unique opportunity to touch the lives of countless families. Heckenberg Public School shifts fall between the school zone hours of 8:15 – 9:15AM and 2:30 – 3:30PM, Monday to Friday, with 1 hour in the morning and 1 hour in the afternoon.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-6a11f6623b90c10e,Soft Skills: Excellent written and verbal communication skills. Strong problem -solving and analytical abilities. Ability to work independently and as part of a team. Detail -oriented with a strong commitment to accuracy. Ability to work effectively in a fast -paced environment and manage multiple priorities.,"[""communicate verbally"", ""communicate in writing"", ""solve problems"", ""analyze information"", ""work independently"", ""work as part of a team"", ""manage multiple priorities"", ""communication skills."", ""problem"", ""-solving"", ""analytical abilities."", ""Detail"", ""-oriented"", ""commitment to accuracy."", ""work effectively in a fast -paced environment""]",15,[],0,7,8,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 8}",0.0104168229823195,0.0104168229823195,0.0,18,0.1776107332923195,0.6275810390432642,0.8274428571428574,0.9221825625554396
in-819016745fbf8e52,"We are continuously looking for team players who will stop at nothing to deliver state of the art solutions as part of Team Rapsodo. ### Overview As a Product Engineer at Rapsodo, you will work directly with the Product Owner and cross -functional engineering teams to ensure successful design, integration, validation, and delivery of new features and system components.","[""deliver solutions"", ""ensure successful design"", ""ensure successful integration"", ""ensure successful validation"", ""ensure successful delivery of new features"", ""integration"", ""validation"", ""system components.""]",8,"[""Product Owner"", ""engineering teams"", ""new features"", ""system components""]",4,7,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 3, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0.106951250748107,0.058898527481701,0.0587891032821253,14,0.3779641747474671,0.7185224448141987,0.8520312500000001,1.0081466925297424
in-b0e3d6930bef9118,"The ASM fosters strong internal relationships and promotes effective collaboration across Creative, Project Management, Print Production, Editorial, and Account Services.","[""foster internal relationships"", ""promote effective collaboration""]",2,"[""Creative"", ""Project Management"", ""Print Production"", ""Editorial"", ""Account Services""]",5,0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0704334535096821,0.0,0.0704334535096821,16,0.0,0.6605280000000001,0.8800000000000001,0.9
in-68c8bc8b4022b6bd,"We don’t expect you to know them all but experience or exposure with some of these (or equivalents) will set you up for success in this team; Backend: .NET, C #, or willingness to learn Frontend: React.js, Next.js, Angular.js Architecture: Deep expertise in Microservices, GraphQL (Apollo), RESTful APIs, and domain -driven design. CI/CD: GitHub Actions, Jenkins, Bitbucket Pipelines, Gitlab Runners. Cloud knowledge with AWS Containerization using docker or kubernetes GenAI Studio(Copilot/RooCode/C","[""learn .NET"", ""learn C#"", ""use React.js"", ""use Next.js"", ""use Angular.js"", ""use GitHub Actions"", ""use Jenkins"", ""use Bitbucket Pipelines"", ""use Gitlab Runners"", ""use Docker"", ""use Kubernetes"", ""use Copilot"", ""use RooCode"", ""use Cline"", ""provide customer service"", ""work with data"", ""apply creativity""]",17,"["".NET"", ""C#"", ""React.js"", ""Next.js"", ""Angular.js"", ""Microservices"", ""GraphQL (Apollo)"", ""RESTful APIs"", ""Domain-driven design"", ""CI/CD"", ""GitHub Actions"", ""Jenkins"", ""Bitbucket Pipelines"", ""Gitlab Runners"", ""AWS"", ""Docker"", ""Kubernetes"", ""GenAI Studio"", ""Copilot"", ""RooCode"", ""Cline"", ""C"", ""#,"", ""Architecture:"", ""domain"", ""-driven design."", ""CI"", ""/"", ""CD:"", ""GitHub"", ""Actions,"", ""Bitbucket"", ""Pipelines,"", ""Gitlab"", ""Runners."", ""Cloud""]",36,14,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 14, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.2492569780596406,0.0950753088446335,0.2492569780596406,6,0.0,0.6668635690164706,0.7614705882352941,0.9
in-b99d92a34ea0a07c,Trust and accountability make it work. Donation matching.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-b59719e8c96312ce,"Our emphasis on safety and innovation creates a supportive work environment where you can thrive. How to Apply If you think that you are the perfect fit for this role, we invite you to apply online via Wilmar Careers before midnight on 06 December 2025 .",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
