job_id,model,skill_count,hard_skill_count,soft_skill_count,knowledge_count,avg_confidence,bloom_remember,bloom_understand,bloom_apply,bloom_analyze,bloom_evaluate,bloom_create,bloom_na,coverage_pct,confidence_vh,confidence_h,confidence_mh,confidence_m,confidence_ml,confidence_l,confidence_vl
in-66b97dc6ae697ac9,JobBERT,3,3,0,0,0.727806092712603,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0
in-66b97dc6ae697ac9,LLM,3,3,0,1,0.7928074309742948,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0
in-66b97dc6ae697ac9,Hybrid,5,5,0,1,0.6954499565097303,0,0,2,3,0,0,0,0.052219801453792285,1,0,2,0,2,0,0
in-5986e2e416ec3ef2,JobBERT,3,3,0,0,0.7293993584417189,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0
in-5986e2e416ec3ef2,LLM,3,3,0,2,0.7008167159456008,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0
in-5986e2e416ec3ef2,Hybrid,5,5,0,2,0.665046637501676,0,0,2,0,0,3,0,0.07231490614748452,1,0,0,2,2,0,0
in-76bdc299da84b00b,LLM,1,0,1,0,0.6471648000000002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-76bdc299da84b00b,Hybrid,1,0,1,0,0.6471648000000002,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-dcd8dd1044f2926f,JobBERT,4,3,1,1,0.6888103173385945,0,0,2,0,0,1,1,0,0,0,3,0,0,1,0
in-dcd8dd1044f2926f,LLM,6,3,3,6,0.6912764406005824,0,0,2,0,0,1,3,0,0,1,0,5,0,0,0
in-dcd8dd1044f2926f,Hybrid,9,5,4,6,0.6505558506254947,0,0,3,0,0,2,4,0.042862172503220414,1,0,0,7,0,0,1
in-04d821a61bf4f3f8,LLM,4,4,0,2,0.6302229926400001,0,0,1,0,1,2,0,0,0,0,0,2,2,0,0
in-04d821a61bf4f3f8,Hybrid,4,4,0,2,0.6302229926400001,0,0,1,0,1,2,0,0.06363151109436647,0,0,0,2,2,0,0
in-6434f75ccfa896cd,JobBERT,4,4,0,0,0.7599117928823574,0,0,2,1,0,1,0,0,0,1,3,0,0,0,0
in-6434f75ccfa896cd,LLM,5,1,4,2,0.7726176982576947,0,0,0,0,1,0,4,0,0,2,2,1,0,0,0
in-6434f75ccfa896cd,Hybrid,7,3,4,2,0.6980920953017621,0,0,0,1,1,1,4,0.09921048816881683,0,0,4,2,1,0,0
in-59f89f855608fde0,JobBERT,6,6,0,0,0.8521403733021812,0,1,3,0,0,2,0,0,3,1,0,2,0,0,0
in-59f89f855608fde0,LLM,8,4,4,17,0.8048698429229417,0,0,1,0,1,2,4,0,1,3,1,3,0,0,0
in-59f89f855608fde0,Hybrid,10,6,4,17,0.7647478330443934,0,0,3,0,1,2,4,0.22002277448437746,3,1,1,3,2,0,0
in-7f1b7715acb11a2e,LLM,3,3,0,4,0.66845689344,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0
in-7f1b7715acb11a2e,Hybrid,3,3,0,4,0.66845689344,0,0,2,0,0,1,0,0.1194980395467658,0,0,2,0,1,0,0
in-2ea46d88545e7e84,JobBERT,11,11,0,0,0.7802535046536053,0,1,6,2,2,0,0,0,1,5,0,5,0,0,0
in-2ea46d88545e7e84,LLM,15,13,2,5,0.7445675303793953,0,0,9,1,3,0,2,0,3,1,6,5,0,0,0
in-2ea46d88545e7e84,Hybrid,19,17,2,5,0.7427546859385833,0,1,9,2,5,0,2,0.05337928349820424,5,0,6,5,3,0,0
in-3f1f20262049095a,JobBERT,2,2,0,0,0.7405880232121523,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
in-3f1f20262049095a,LLM,4,2,2,1,0.7558201964331518,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0
in-3f1f20262049095a,Hybrid,4,2,2,1,0.7576863718912582,0,0,2,0,0,0,2,0.09388203537250685,1,0,1,2,0,0,0
in-bf0e9f6211607d23,JobBERT,6,6,0,0,0.8895940996101107,0,0,4,1,0,1,0,0,4,0,2,0,0,0,0
in-bf0e9f6211607d23,LLM,6,3,3,3,0.9251778950448957,0,0,1,1,0,1,3,0,5,0,1,0,0,0,0
in-bf0e9f6211607d23,Hybrid,6,3,3,3,0.9102749637623376,0,0,1,1,0,1,3,0.18111342733381317,5,0,0,1,0,0,0
in-ff31808feab0524e,JobBERT,4,4,0,0,0.8727418158651632,0,0,1,0,0,3,0,0,2,1,0,1,0,0,0
in-ff31808feab0524e,LLM,5,1,4,2,0.7701931921714215,0,0,0,0,0,1,4,0,0,2,1,2,0,0,0
in-ff31808feab0524e,Hybrid,6,2,4,2,0.7729845210926717,0,0,0,0,0,2,4,0.016458036195350235,1,1,2,2,0,0,0
in-50790458f1cb7392,JobBERT,5,4,1,0,0.711991473016138,0,0,4,0,0,0,1,0,1,0,1,2,1,0,0
in-50790458f1cb7392,LLM,2,0,2,0,0.8883176832699218,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
in-50790458f1cb7392,Hybrid,5,3,2,0,0.6413320801764545,0,0,3,0,0,0,2,0.0,1,0,1,0,1,2,0
in-3eb6babc74e5b1cc,LLM,1,0,1,1,0.6279552,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-3eb6babc74e5b1cc,Hybrid,1,0,1,1,0.6279552,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-f0b8e867898d9fc7,JobBERT,1,1,0,2,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
in-f0b8e867898d9fc7,LLM,3,0,3,2,0.753348337777778,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0
in-f0b8e867898d9fc7,Hybrid,3,0,3,2,0.7591232341333334,0,0,0,0,0,0,3,0.055256259094072155,1,0,0,2,0,0,0
in-6a11f6623b90c10e,JobBERT,11,8,3,0,0.7042124718744462,0,1,7,0,0,0,3,0,1,3,1,4,2,0,0
in-6a11f6623b90c10e,LLM,7,0,7,0,0.7181389347727024,0,0,0,0,0,0,7,0,0,2,0,5,0,0,0
in-6a11f6623b90c10e,Hybrid,15,7,8,0,0.6275810390432642,0,1,6,0,0,0,8,0.010416822982319556,1,2,0,5,1,6,0
in-819016745fbf8e52,JobBERT,5,5,0,0,0.7559634695846763,0,0,4,0,0,1,0,0,1,1,0,3,0,0,0
in-819016745fbf8e52,LLM,5,4,1,4,0.8088616210267867,0,0,0,3,0,1,1,0,2,0,2,1,0,0,0
in-819016745fbf8e52,Hybrid,8,7,1,4,0.7185224448141987,0,0,3,3,0,1,1,0.10695125074810705,2,0,2,1,3,0,0
in-b0e3d6930bef9118,LLM,2,0,2,5,0.6605280000000001,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-b0e3d6930bef9118,Hybrid,2,0,2,5,0.6605280000000001,0,0,0,0,0,0,2,0.07043345350968211,0,0,0,2,0,0,0
in-68c8bc8b4022b6bd,LLM,17,14,3,21,0.6668635690164706,0,0,14,0,0,0,3,0,0,0,3,11,3,0,0
in-68c8bc8b4022b6bd,Hybrid,17,14,3,36,0.6668635690164706,0,0,14,0,0,0,3,0.24925697805964067,0,0,3,11,3,0,0
in-a8f3619ace5efe56,JobBERT,1,1,0,0,0.38538473102188103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
in-a8f3619ace5efe56,LLM,1,0,1,0,0.6359040000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-a8f3619ace5efe56,Hybrid,2,1,1,0,0.4721058924087525,0,0,1,0,0,0,1,0.0,0,0,0,1,0,0,1
in-277cf9b06c74153d,JobBERT,6,6,0,0,0.7783599137728813,0,0,5,0,1,0,0,0,1,2,0,3,0,0,0
in-277cf9b06c74153d,LLM,5,0,5,0,0.8267777391039519,0,0,0,0,0,0,5,0,1,2,2,0,0,0,0
in-277cf9b06c74153d,Hybrid,7,2,5,0,0.7069391480366273,0,0,2,0,0,0,5,0.0,1,2,1,1,2,0,0
in-f60c7c41c622d9ed,JobBERT,4,3,1,0,0.7981963307375648,0,1,2,0,0,0,1,0,2,0,0,2,0,0,0
in-f60c7c41c622d9ed,LLM,3,0,3,3,0.8508112355147404,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0
in-f60c7c41c622d9ed,Hybrid,5,2,3,3,0.7203903347925192,0,0,2,0,0,0,3,0.06434397697448731,1,1,1,0,2,0,0
in-ea5fe0c67dbb09a7,JobBERT,3,3,0,19,0.7353253783585249,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0
in-ea5fe0c67dbb09a7,LLM,7,4,3,23,0.7284514949838662,0,0,1,0,0,3,3,0,1,0,3,3,0,0,0
in-ea5fe0c67dbb09a7,Hybrid,9,6,3,31,0.6901116879431,0,0,2,0,0,4,3,0.4078928656068976,1,0,3,3,2,0,0
in-5bd95884fcfdbfe2,JobBERT,4,4,0,3,0.7187552995589295,0,0,3,0,1,0,0,0,0,1,0,3,0,0,0
in-5bd95884fcfdbfe2,LLM,9,9,0,4,0.7683815196329515,0,0,7,0,2,0,0,0,3,0,3,3,0,0,0
in-5bd95884fcfdbfe2,Hybrid,12,12,0,4,0.7138327907335441,0,0,9,0,3,0,0,0.19142531783623395,3,0,3,3,3,0,0
in-fc0463e146e0287e,LLM,2,0,2,0,0.6349104000000001,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-fc0463e146e0287e,Hybrid,2,0,2,0,0.6349104000000001,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-202d174576a6328b,JobBERT,2,2,0,0,0.5004904605288371,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0
in-202d174576a6328b,Hybrid,2,2,0,1,0.4003923684230697,0,0,2,0,0,0,0,0.05466207391337346,0,0,0,0,0,1,1
in-070ac45a5adefcb1,LLM,1,0,1,3,0.6398784000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-070ac45a5adefcb1,Hybrid,1,0,1,3,0.6398784000000001,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-f1d38688733ca9cc,JobBERT,5,3,2,0,0.7149563184163357,0,0,3,0,0,0,2,0,0,2,0,3,0,0,0
in-f1d38688733ca9cc,LLM,2,0,2,0,0.7513218463057603,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0
in-f1d38688733ca9cc,Hybrid,6,2,4,0,0.6155903415397534,0,0,2,0,0,0,4,0.008428322137643196,0,0,1,3,0,2,0
in-8cb2b3de05fe17bb,JobBERT,4,4,0,1,0.7120194401662974,0,0,1,2,1,0,0,0,0,0,2,2,0,0,0
in-8cb2b3de05fe17bb,LLM,7,5,2,6,0.6438926690742858,0,0,2,0,0,3,2,0,0,0,2,3,2,0,0
in-8cb2b3de05fe17bb,Hybrid,11,9,2,7,0.6168828083683775,0,0,3,2,1,3,2,0.09492635405641124,0,0,2,5,4,0,0
in-2f43fa6cbbb72894,LLM,2,0,2,3,0.6292800000000002,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-2f43fa6cbbb72894,Hybrid,2,0,2,3,0.6292800000000002,0,0,0,0,0,0,2,0.01828317704953646,0,0,0,2,0,0,0
in-5b8b8b6b495946f5,LLM,2,0,2,1,0.6444504000000001,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-5b8b8b6b495946f5,Hybrid,2,0,2,1,0.6444504000000001,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-1e8d401875ab7ace,LLM,7,7,0,8,0.6721411976228574,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0
in-1e8d401875ab7ace,Hybrid,7,7,0,8,0.6721411976228574,0,0,0,0,0,7,0,0.19848786315638337,0,0,0,7,0,0,0
in-8335c5296046dc27,JobBERT,1,1,0,6,0.5847922315947448,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
in-8335c5296046dc27,LLM,4,4,0,2,0.6709405881600002,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0
in-8335c5296046dc27,Hybrid,5,5,0,7,0.6303192275831593,0,0,2,0,0,3,0,0.21126169225704547,0,0,0,4,0,1,0
in-f9055be6f9ab983b,LLM,5,0,5,0,0.6087628800000001,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0
in-f9055be6f9ab983b,Hybrid,5,0,5,0,0.6087628800000001,0,0,0,0,0,0,5,0.0,0,0,0,5,0,0,0
in-792c7c65733a1995,JobBERT,1,1,0,0,0.40226094350446157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
in-792c7c65733a1995,LLM,4,3,1,5,0.659324831657143,0,0,0,3,0,0,1,0,0,0,0,4,0,0,0
in-792c7c65733a1995,Hybrid,5,4,1,5,0.5918216162864283,0,0,1,3,0,0,1,0.08295384433391748,0,0,0,4,0,0,1
in-2650e0f960a33a06,JobBERT,8,7,1,0,0.8611307325427411,0,0,3,0,3,1,1,0,5,0,0,3,0,0,0
in-2650e0f960a33a06,LLM,12,9,3,13,0.8104747392804743,0,0,4,0,3,2,3,0,4,1,3,4,0,0,0
in-2650e0f960a33a06,Hybrid,15,12,3,13,0.7585697279549795,0,0,6,0,4,2,3,0.056147343861429326,5,0,3,4,1,2,0
in-12365ed7bd9554c7,JobBERT,4,4,0,0,0.6551107780119573,0,0,3,0,0,1,0,0,0,0,1,3,0,0,0
in-12365ed7bd9554c7,LLM,6,6,0,8,0.5882681405201795,0,0,3,0,0,3,0,0,0,0,0,1,5,0,0
in-12365ed7bd9554c7,Hybrid,9,9,0,8,0.5722158300872531,0,0,6,0,0,3,0,0.2466194154204084,0,1,0,0,6,2,0
in-9816de77297ab668,JobBERT,1,1,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
in-9816de77297ab668,LLM,1,1,0,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
in-9816de77297ab668,Hybrid,1,1,0,3,1.0,0,0,0,0,0,1,0,0.11586308626741784,1,0,0,0,0,0,0
in-97ca47c5f555e42a,JobBERT,5,5,0,4,0.7553620305802075,0,1,1,0,1,2,0,0,0,3,0,2,0,0,0
in-97ca47c5f555e42a,LLM,2,2,0,7,0.7325395597271889,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
in-97ca47c5f555e42a,Hybrid,6,6,0,7,0.664293309067566,0,1,1,0,1,3,0,0.020917725563049317,1,0,0,3,2,0,0
in-57793e22513bd508,LLM,4,4,0,11,0.5682232084909092,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0
in-57793e22513bd508,Hybrid,4,4,0,14,0.5682232084909092,0,0,3,1,0,0,0,0.26981321623769244,0,0,0,0,4,0,0
in-1c5a5a5c1628040b,LLM,1,1,0,1,0.6751427212800002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
in-1c5a5a5c1628040b,Hybrid,1,1,0,1,0.6751427212800002,0,0,1,0,0,0,0,0.06316126294517584,0,0,0,1,0,0,0
in-8e8358720b2049a4,JobBERT,3,2,1,11,0.5068637409736275,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1
in-8e8358720b2049a4,LLM,2,0,2,7,0.6128496000000001,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-8e8358720b2049a4,Hybrid,5,2,3,15,0.4884344356673413,0,0,2,0,0,0,3,0.02335661882789139,0,0,0,2,1,0,2
in-a54cf9211ca3232d,JobBERT,1,1,0,0,0.5757741514849548,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
in-a54cf9211ca3232d,LLM,4,0,4,2,0.6263438400000001,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
in-a54cf9211ca3232d,Hybrid,5,1,4,2,0.5931989362375928,0,0,0,0,0,1,4,0.07086653575272632,0,0,0,4,0,1,0
in-731fc34f48c31ddd,LLM,3,3,0,2,0.6368541686400001,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0
in-731fc34f48c31ddd,Hybrid,3,3,0,2,0.6368541686400001,0,0,1,0,0,2,0,0.09432629354925108,0,0,0,2,1,0,0
in-66e35ec4c60e8c65,JobBERT,9,8,1,0,0.7877881760815142,0,0,6,1,0,1,1,0,3,2,0,2,2,0,0
in-66e35ec4c60e8c65,LLM,8,0,8,2,0.8505350098607827,0,0,0,0,0,0,8,0,4,1,3,0,0,0,0
in-66e35ec4c60e8c65,Hybrid,12,4,8,2,0.7165785834360395,0,0,4,0,0,0,8,0.07710800534855813,2,3,3,0,2,2,0
in-ed7c0956d23b6e08,LLM,1,1,0,3,0.69718869504,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-ed7c0956d23b6e08,Hybrid,1,1,0,5,0.69718869504,0,0,0,0,0,1,0,0.16976194435056952,0,0,0,1,0,0,0
in-bafe771b70f448ef,LLM,7,0,7,2,0.6149622857142857,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0
in-bafe771b70f448ef,Hybrid,7,0,7,2,0.6149622857142857,0,0,0,0,0,0,7,0.0,0,0,0,7,0,0,0
in-b608315da704076b,JobBERT,1,1,0,9,0.5562846827562267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
in-b608315da704076b,LLM,1,1,0,5,0.7088815871999999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
in-b608315da704076b,Hybrid,2,2,0,11,0.5769546667024906,0,0,1,0,0,1,0,0.21410128461796116,0,0,1,0,0,1,0
in-82c62095c56a09f5,JobBERT,2,2,0,3,0.3657936636646941,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
in-82c62095c56a09f5,Hybrid,2,2,0,3,0.2926349309317553,0,0,2,0,0,0,0,0.09636053389756531,0,0,0,0,0,0,2
in-54f7e34be407fc22,JobBERT,2,2,0,0,0.5947908103420108,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-54f7e34be407fc22,LLM,4,4,0,2,0.6507489470400002,0,0,1,3,0,0,0,0,0,0,0,3,1,0,0
in-54f7e34be407fc22,Hybrid,6,6,0,2,0.5924435141178698,0,0,3,3,0,0,0,0.02045578140961497,0,0,0,3,1,2,0
in-d5c2072747d98126,LLM,1,1,0,4,0.6653377440000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-d5c2072747d98126,Hybrid,1,1,0,4,0.6653377440000001,0,0,0,0,0,1,0,0.07356623898946307,0,0,0,1,0,0,0
in-4e2c7333fb3867a6,JobBERT,3,3,0,2,0.730144658018791,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0
in-4e2c7333fb3867a6,LLM,3,3,0,2,0.6998793546618205,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0
in-4e2c7333fb3867a6,Hybrid,5,5,0,2,0.6697770717262908,0,0,5,0,0,0,0,0.11431741065303898,1,0,0,2,2,0,0
in-8f6c36d10ffe8c6f,JobBERT,6,5,1,0,0.7739177300213989,2,0,2,0,0,1,1,0,1,2,0,3,0,0,0
in-8f6c36d10ffe8c6f,LLM,6,0,6,0,0.7203878190023221,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0
in-8f6c36d10ffe8c6f,Hybrid,8,2,6,0,0.6861334997351319,1,0,1,0,0,0,6,0.01463334326457675,0,3,0,2,3,0,0
in-17ea04997c6f7520,LLM,1,0,1,0,0.6306048000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
in-17ea04997c6f7520,Hybrid,1,0,1,0,0.6306048000000001,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0
in-4dd4be4468b8f8b5,JobBERT,22,22,0,9,0.7078998167626399,0,1,12,3,3,3,0,0,2,3,3,12,2,0,0
in-4dd4be4468b8f8b5,LLM,12,10,2,10,0.7026972342075105,0,0,3,3,1,3,2,0,1,2,0,6,3,0,0
in-4dd4be4468b8f8b5,Hybrid,30,28,2,14,0.6189974626987775,0,1,14,5,3,5,2,0.14778491233378643,2,2,0,11,7,8,0
in-036c776371efd2b7,JobBERT,3,3,0,0,0.8578724339171274,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0
in-036c776371efd2b7,LLM,3,2,1,3,0.8661351491021746,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0
in-036c776371efd2b7,Hybrid,3,2,1,3,0.8878744122321213,0,0,1,0,0,1,1,0.1451266640377085,1,1,1,0,0,0,0
in-fc00c70672996923,LLM,1,1,0,2,0.6636568907520001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
in-fc00c70672996923,Hybrid,1,1,0,2,0.6636568907520001,0,0,0,0,1,0,0,0.11538300615146228,0,0,0,1,0,0,0
in-3974672cef9dd264,JobBERT,3,3,0,0,0.6424817961416817,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0
in-3974672cef9dd264,LLM,3,3,0,2,0.6495215750400002,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0
in-3974672cef9dd264,Hybrid,5,5,0,2,0.6139457255045793,1,0,1,0,0,3,0,0.15646656774356615,0,0,1,1,3,0,0
in-15fc9d5bf30a4f52,LLM,2,2,0,3,0.5687267040000001,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
in-15fc9d5bf30a4f52,Hybrid,2,2,0,3,0.5687267040000001,0,0,2,0,0,0,0,0.0,0,0,0,0,2,0,0
in-78cf01cb605e5896,JobBERT,4,4,0,6,0.9076687795039784,0,0,2,0,0,2,0,0,2,1,1,0,0,0,0
in-78cf01cb605e5896,LLM,4,3,1,7,0.9294464898163561,0,0,2,0,0,1,1,0,3,0,1,0,0,0,0
in-78cf01cb605e5896,Hybrid,6,5,1,9,0.8400159600855072,0,0,3,0,0,2,1,0.08031716945983404,3,0,2,0,1,0,0
in-032bc9411bdc659a,JobBERT,6,5,1,0,0.7043853895692509,0,0,5,0,0,0,1,0,1,1,1,1,2,0,0
in-032bc9411bdc659a,LLM,5,0,5,1,0.7565906913306182,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0
in-032bc9411bdc659a,Hybrid,9,3,6,1,0.6288620064372334,0,0,3,0,0,0,6,0.006034286963884289,0,2,0,4,1,2,0
in-1f4ca5ad774310ff,JobBERT,3,3,0,0,0.9525822083535559,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0
in-1f4ca5ad774310ff,LLM,3,0,3,4,0.9512447313190577,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
in-1f4ca5ad774310ff,Hybrid,3,0,3,4,0.9061077978393328,0,0,0,0,0,0,3,0.12417674566570085,2,1,0,0,0,0,0
in-7572e23d64239874,JobBERT,5,5,0,0,0.5845365839240345,0,0,4,0,1,0,0,0,0,0,0,2,3,0,0
in-7572e23d64239874,LLM,5,2,3,0,0.6459229566720002,0,0,1,1,0,0,3,0,0,0,0,4,1,0,0
in-7572e23d64239874,Hybrid,9,6,3,0,0.5778775229265934,0,0,4,1,1,0,3,0.031152805491823487,0,0,0,5,2,2,0
in-b9d4aea91e3f2d0c,JobBERT,2,2,0,0,0.6042649974024268,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
in-b9d4aea91e3f2d0c,LLM,2,2,0,1,0.6784694100000002,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
in-b9d4aea91e3f2d0c,Hybrid,4,4,0,1,0.5809407039609709,0,0,1,0,2,1,0,0.011464788406454787,0,0,0,2,1,1,0
in-b418b4139ba55785,JobBERT,2,2,0,0,0.8568015638174293,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
in-b418b4139ba55785,LLM,3,0,3,1,0.8618213461918397,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0
in-b418b4139ba55785,Hybrid,3,0,3,1,0.8095649964006685,0,0,0,0,0,0,3,0.027482879161834717,0,2,1,0,0,0,0
in-9b5f98ea7564baaf,JobBERT,4,3,1,0,0.7799293811906136,1,0,1,0,0,1,1,0,0,2,1,1,0,0,0
in-9b5f98ea7564baaf,LLM,4,0,4,0,0.7259752063629037,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0
in-9b5f98ea7564baaf,Hybrid,5,1,4,0,0.7070123319910019,1,0,0,0,0,0,4,0.0,1,0,1,2,1,0,0
in-d7de06cb3625cd66,LLM,3,0,3,1,0.6372288,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
in-d7de06cb3625cd66,Hybrid,3,0,3,1,0.6372288,0,0,0,0,0,0,3,0.01751367292906109,0,0,0,3,0,0,0
