job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count,job_date,job_year,job_month
in-b623fdf7e964fd6d,,19,2,0.0365825866398058,0.0,0.0365825866398058,0.0,0.75,17,2025-12-01,2025,2025-12
in-3106486cb0193d38,,19,0,0.0,0.0,0.0,0.6295449600000002,0.0,19,2025-11-12,2025,2025-11
in-3694df867150d105,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-04-01,2025,2025-04
in-65ed8ecd89d09109,,19,6,0.1858108964936246,0.1858108964936246,0.0,0.6838733260249675,0.0,13,2025-12-01,2025,2025-12
in-0f6e1973320e0797,,19,0,0.0,0.0,0.0,0.6621696,0.0,19,2025-11-07,2025,2025-11
in-fc11b6dbc96f4b5e,,19,0,0.0,0.0,0.0,0.6638976,0.0,19,2025-11-10,2025,2025-11
in-e486061cca69912c,,19,12,0.1764231782079853,0.0875862825343864,0.1559117822270828,0.6927631870276777,0.646028062729841,7,2025-11-28,2025,2025-11
in-93fe46d3a4cf65a1,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-a2a690fd8ef9c3d5,,19,4,0.0870446471379675,0.0390367033059251,0.0624733229086377,0.6312933979200002,0.8136677777313374,15,2025-10-21,2025,2025-10
in-c7ff078ff3da97ce,,19,0,0.0,0.0,0.0,0.6890973976306646,0.0,19,2025-12-01,2025,2025-12
in-31e9cca236282143,,19,0,0.0,0.0,0.0,0.0,0.75,19,2025-10-14,2025,2025-10
in-7e39805ba4c5815f,,19,1,0.0299090430651933,0.0299090430651933,0.0,0.7610892404210997,0.0,18,2025-11-25,2025,2025-11
in-d1444c3f64d37ea4,,19,0,0.0,0.0,0.0,0.6746046048000001,0.0,19,2025-12-01,2025,2025-12
in-6bd1a9ba5a9656f6,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-12,2025,2025-11
in-6ded51a29cd574f3,,19,5,0.1225963811659651,0.1225963811659651,0.0,0.7927830127008039,0.0,14,2025-11-07,2025,2025-11
in-184db49ab184b895,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-11,2025,2025-11
in-e0b30ac96e04aaa2,,19,5,0.0734533825301393,0.0734533825301393,0.0,0.5473895586331404,0.0,14,2025-11-23,2025,2025-11
in-628e3fc67980ddd3,,19,0,0.0,0.0,0.0,0.4700427368426585,0.0,19,2025-11-25,2025,2025-11
in-269ec5ce2d53d29c,,19,2,0.0376340859054591,0.0208686371077107,0.027821428087172,0.57493422,0.8362705220669545,17,2025-11-29,2025,2025-11
in-cb6f83835b1255e9,,19,0,0.0,0.0,0.0,0.0,0.75,19,2025-10-29,2025,2025-10
in-ea6215d0742b0363,,19,2,0.0362601662936963,0.0062530085437565,0.0362601662936963,0.5091309477933055,0.75,17,2025-11-29,2025,2025-11
in-0832be6de2a3ac1e,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-19,2025,2025-11
in-eb4baa6427aa9f60,,19,4,0.0719638926720117,0.0311183554863428,0.0408455371856689,0.5788577165662813,0.7036247879481237,15,2025-11-06,2025,2025-11
in-1ecaf549816279a7,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-28,2025,2025-11
in-0c6898443c5fe920,,19,6,0.0848299469982105,0.0642482321469052,0.0584835272086294,0.5549009679937202,0.7961424386501312,13,2025-11-06,2025,2025-11
in-1612fadc85fbba60,,19,10,0.2187013036326358,0.114246447983782,0.2187013036326358,0.6743022946560002,0.75,9,2025-11-27,2025,2025-11
in-0f38cde44555d389,,19,8,0.1762227373230741,0.114753457849636,0.0681877730055602,0.7521168499479003,0.6943259319831002,11,2025-11-21,2025,2025-11
in-0fdd4691c7650b15,,19,2,0.015972072652533,0.0123765416347396,0.0035955310177933,0.7293559649916685,0.612942774349992,17,2025-11-26,2025,2025-11
in-acc05f25dcb874c4,,19,0,0.0,0.0,0.0,0.6607872,0.0,19,2025-11-12,2025,2025-11
in-465b3e69999f771d,,19,0,0.0,0.0,0.0,0.6439488480000001,0.0,19,2025-11-03,2025,2025-11
in-d7de06cb3625cd66,,19,0,0.0,0.0,0.0,0.6141179700000001,0.0,19,2025-11-28,2025,2025-11
in-2d4d360fbb811e0a,,19,0,0.0,0.0,0.0,0.6201677190505678,0.769580898275828,19,2025-12-02,2025,2025-12
in-253d1a6feb7be6a7,,19,3,0.090317396932407,0.058657674956191,0.090317396932407,0.5838307276229254,0.7936050124617857,16,2025-11-23,2025,2025-11
in-9a233ecf9921159f,,19,3,0.0564642548561096,0.0196123336829952,0.0564642548561096,0.6415033776000002,0.75,16,2025-11-20,2025,2025-11
in-694e19e397d8cef6,,19,1,0.0178899557966935,0.0,0.0178899557966935,0.0,0.75,18,2025-11-24,2025,2025-11
in-dd1677e58ee6adb1,,19,1,0.0112360017479026,0.0112360017479026,0.0,0.5675646511958203,0.0,18,2025-11-26,2025,2025-11
in-aee625f7622ae254,,19,0,0.0,0.0,0.0,0.6385536,0.0,19,2025-09-25,2025,2025-09
in-fa8933c494f965f5,,19,4,0.075981900116751,0.075981900116751,0.0,0.6226028410168978,0.7624634185025498,15,2025-11-10,2025,2025-11
in-dc0d222f13956e7e,,19,0,0.0,0.0,0.0,0.6277813862400001,0.0,19,2025-11-28,2025,2025-11
in-bd307e007f6ec074,,19,0,0.0,0.0,0.0,0.5376926055020393,0.0,19,2025-11-07,2025,2025-11
in-b04d2e958237e1d4,,19,0,0.0,0.0,0.0,0.5971875148800001,0.75,19,2025-11-27,2025,2025-11
in-d74b4082598aaf62,,19,0,0.0,0.0,0.0,0.6439968,0.0,19,2025-11-06,2025,2025-11
in-58b9a4f2241ab4ce,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-26,2025,2025-11
in-afa7e4ad2b251caf,,19,1,0.0159701415272869,0.0159701415272869,0.0,0.660423773952,0.0,18,2025-11-25,2025,2025-11
in-90b210c4e4a9ac1a,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-27,2025,2025-11
in-b4a6468fadb66d70,,19,0,0.0,0.0,0.0,0.6419736,0.0,19,2025-12-01,2025,2025-12
in-772237960589a143,,19,2,0.0627948226838159,0.0627948226838159,0.0,1.0,0.0,17,2025-11-21,2025,2025-11
in-a5d330d6b6d24003,,19,13,0.3575448986189398,0.0892461071404509,0.3549637860445164,0.6851539393181406,0.7124404815070448,6,2025-11-23,2025,2025-11
in-ad184e8d688d6d1b,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-8f7dc7f97ad53d46,,19,9,0.1350715560079934,0.1350715560079934,0.0,0.68478529728,0.0,10,2025-12-01,2025,2025-12
in-001d300d79de1b49,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-10-23,2025,2025-10
in-6d1c930e7452881c,,19,0,0.0,0.0,0.0,0.7716905843242169,0.0,19,2025-11-28,2025,2025-11
in-988a1b3bb9c08802,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-813353b45bee7868,,19,1,0.0058411603173193,0.0058411603173193,0.0,0.6406631836418738,0.0,18,2025-12-01,2025,2025-12
in-2104b818ffa35800,,19,7,0.1017511457303941,0.1017511457303941,0.0,0.6614295051600001,0.0,12,2025-11-21,2025,2025-11
in-90857af29a902d32,,19,1,0.0176694323790128,0.0,0.0176694323790128,0.0,0.6829762697219849,18,2025-11-19,2025,2025-11
in-553dc8ad78deea27,,19,2,0.0609009178575161,0.0609009178575161,0.0,1.0,0.0,17,2025-10-17,2025,2025-10
in-468fa21633f7a58a,,19,0,0.0,0.0,0.0,0.0,0.5329339599609375,19,2025-12-01,2025,2025-12
in-f3417dfa288ab9fa,,19,1,0.0177297573340566,0.0,0.0177297573340566,0.0,0.75,18,2025-11-19,2025,2025-11
in-8aee93a0d1f7c590,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-28,2025,2025-11
in-c1ee2bf9c7641210,,19,0,0.0,0.0,0.0,0.0,0.75,19,2025-12-01,2025,2025-12
in-88b115fce4705e53,,19,0,0.0,0.0,0.0,0.6431904,0.0,19,2025-11-06,2025,2025-11
in-edb5285d3670d8c3,,19,0,0.0,0.0,0.0,0.6307776,0.0,19,2025-11-12,2025,2025-11
in-f425f795db39edd1,,19,1,0.0087852553200055,0.0087852553200055,0.0,0.6895299728681025,0.0,18,2025-11-30,2025,2025-11
in-b3c4832b0397338d,,19,5,0.1188618147614601,0.0150047403272742,0.1188618147614601,0.7144723499720235,0.7307503339594343,14,2025-11-27,2025,2025-11
in-29f4de0a686c26e6,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-24,2025,2025-11
in-d82d5a852e5b71dd,,19,0,0.0,0.0,0.0,0.728327042812945,0.0,19,2025-11-26,2025,2025-11
in-4558ddecfe757598,,19,0,0.0,0.0,0.0,0.5699090880000001,0.0,19,2025-11-14,2025,2025-11
in-d8a04e6a758ae0a9,,19,2,0.045077477630816,0.0106441995386832,0.045077477630816,0.5946877440000001,0.75,17,2025-11-20,2025,2025-11
in-dffe7d16b4346491,,19,0,0.0,0.0,0.0,0.6362352000000001,0.0,19,2025-11-01,2025,2025-11
in-7266cf247f596f3f,,19,7,0.1637953267572384,0.0797972224119895,0.0839981043452488,0.7840482644984,0.7132647584338415,12,2025-12-01,2025,2025-12
in-e6145010af3a0063,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-21,2025,2025-11
in-5d4d38a71cb8172b,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-15,2025,2025-11
in-c6613a677f2c0eaf,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-27,2025,2025-11
in-ee83e0c7ae330988,,19,1,0.0304808641235746,0.0,0.0304808641235746,0.3891659385319197,0.8425004354299312,18,2025-11-15,2025,2025-11
in-ceff35b123ccb142,,19,0,0.0,0.0,0.0,0.6367872,0.0,19,2025-11-26,2025,2025-11
in-4fd7d26128ae28a2,,19,3,0.0848808629860529,0.0267173018382062,0.0581635611478467,0.8799489186815053,0.8507494244571017,16,2025-11-05,2025,2025-11
in-6158fe7c20817c4d,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-a1a317f081bee1c0,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-12,2025,2025-11
in-4163d1155ec51936,,19,2,0.0391753788003501,0.0,0.0391753788003501,0.6372288000000002,0.6414489787273528,17,2025-12-01,2025,2025-12
in-d5f1e6c9144c7e3f,,19,0,0.0,0.0,0.0,0.6467520000000001,0.0,19,2025-10-02,2025,2025-10
in-f59a14ee8cc3dda5,,19,9,0.1639641950315364,0.1639641950315364,0.0,0.6796950321600002,0.0,10,2025-11-25,2025,2025-11
in-cf87b888720e430e,,19,0,0.0,0.0,0.0,0.0,0.75,19,2025-11-03,2025,2025-11
in-4b16c415afe40410,,19,0,0.0,0.0,0.0,0.5663619360000001,0.0,19,2025-12-01,2025,2025-12
in-9eb20a5e232f8107,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-24,2025,2025-11
in-af3ed51ad40ff763,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-20,2025,2025-11
in-9eceb4ec55b0d445,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-07-24,2025,2025-07
in-157f4fc3e3670ab9,,19,0,0.0,0.0,0.0,0.6321945600000002,0.0,19,2025-11-19,2025,2025-11
in-9239719a6e43c86e,,19,2,0.029248313459749,0.029248313459749,0.0,0.6685836748799999,0.0,17,2025-11-13,2025,2025-11
in-2c1399927153fb24,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-09-25,2025,2025-09
in-6bf874b0c03eda1c,,19,1,0.0400346593229394,0.0,0.0400346593229394,0.0,0.8251213653795643,18,2025-11-28,2025,2025-11
in-c9b1527d44d510e7,,19,1,0.0283179305613857,0.0283179305613857,0.0,0.7900599132044777,0.0,18,2025-12-01,2025,2025-12
in-6aa2cadf7a3564d4,,19,0,0.0,0.0,0.0,0.6141483883200002,0.6299321049451828,19,2025-08-24,2025,2025-08
in-50d5ccbd10feefee,,19,0,0.0,0.0,0.0,0.7185841972003618,0.0,19,2025-11-18,2025,2025-11
in-bbf0036cbc214efd,,19,4,0.1118915044742726,0.0,0.1118915044742726,0.0,0.8312636491319032,15,2025-11-06,2025,2025-11
in-1d2c80ce481cb11f,,19,0,0.0,0.0,0.0,0.6412032000000001,0.0,19,2025-11-30,2025,2025-11
in-fc2a01258e31a6d8,,19,5,0.0772066705542623,0.0370543875153965,0.0650928108567709,0.5793117001961189,0.7068903107113701,14,2025-07-10,2025,2025-07
in-55fb07ca4c33c385,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-20,2025,2025-11
in-703f8f53ca00552f,,19,7,0.173049735417786,0.0,0.173049735417786,0.6403910691659299,0.721967703490831,12,2025-09-12,2025,2025-09
in-d717bde7230b3a85,,19,5,0.0879474763386049,0.0108271515261676,0.0771203248124373,0.6056651520000002,0.75,14,2025-08-28,2025,2025-08
in-995e17195db39989,,19,8,0.2669733573665087,0.1315110672571919,0.2457081551004326,0.8701776764847349,0.7816147444269133,11,2025-11-14,2025,2025-11
in-4ae25723d73a9d3f,,19,2,0.0281032897028611,0.0084222114632757,0.0196810782395854,0.7649928257373705,0.6704036947488197,17,2025-12-01,2025,2025-12
in-bbabfc99e6675ea5,,19,0,0.0,0.0,0.0,0.6362352000000001,0.0,19,2025-11-26,2025,2025-11
in-e1d42c543460f3ec,,19,0,0.0,0.0,0.0,0.6319296000000001,0.0,19,2025-11-26,2025,2025-11
in-f2f4b3ebde461bd1,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-7df5f51550d7c994,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-26,2025,2025-11
in-f110334c743aa474,,19,8,0.1727726185886258,0.0841797668647773,0.1349976878417166,0.6463351042560002,0.75,11,2025-11-17,2025,2025-11
in-b03b981b16f56b6d,,19,8,0.1273366371265861,0.1273366371265861,0.0,0.7589265693119975,0.0,11,2025-10-01,2025,2025-10
in-0df28f45dfb5b4c2,,19,1,0.0144303036697779,0.0144303036697779,0.0,0.6386820890400001,0.0,18,2025-12-01,2025,2025-12
in-fd91e5c475e6b45d,,19,1,0.0267321109729137,0.0267321109729137,0.0,0.5889516815741156,0.0,18,2025-11-27,2025,2025-11
in-317dc91de6783048,,19,0,0.0,0.0,0.0,0.6274252800000001,0.0,19,2025-11-14,2025,2025-11
in-fd0ecc033cf1d34b,,19,0,0.0,0.0,0.0,0.6610900947840002,0.0,19,2025-12-01,2025,2025-12
in-3bf26a43a31e4fdb,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-93d5965087d001a2,,19,6,0.1097012662103889,0.1037131025253982,0.0414797915074282,0.6058287775065564,0.6658136335564967,13,2025-11-05,2025,2025-11
in-dd7218b3ba1e54a6,,19,3,0.1246871559211807,0.1246871559211807,0.0724047754940233,0.7169134938929572,0.6412708360354107,16,2025-11-18,2025,2025-11
in-359826c50192fade,,19,0,0.0,0.0,0.0,1.0,0.0,19,2025-12-01,2025,2025-12
in-437078f132ae131d,,19,2,0.0346304695937035,0.0346304695937035,0.0,0.70047732096,0.0,17,2025-10-14,2025,2025-10
in-ec5e53dbf9f434ce,,19,4,0.0852605479258962,0.0442653359481884,0.0628114907365096,0.8166813039005443,0.75,15,2025-12-01,2025,2025-12
in-4d219c3e8bd71d26,,19,11,0.3107399414975745,0.1785523245609679,0.2494755874354515,0.6893956895667086,0.8389420499274882,8,2025-10-03,2025,2025-10
in-919aa2be2ae0abc4,,19,5,0.1098690917617396,0.0,0.1098690917617396,0.0,0.75,14,2025-11-27,2025,2025-11
in-79bb764319687e8b,,19,0,0.0,0.0,0.0,0.6434976,0.0,19,2025-11-24,2025,2025-11
in-aff1095d167a93ce,,19,2,0.0258027762680451,0.0258027762680451,0.0,0.5406927268026049,0.0,17,2025-11-20,2025,2025-11
in-3d0734a9f99abebf,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-27,2025,2025-11
in-76b0b182e0aa5bcf,,19,0,0.0,0.0,0.0,0.6914777409119608,0.75,19,2025-10-30,2025,2025-10
in-369585eb0871c434,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-11,2025,2025-11
in-0b45463648bdf163,,19,6,0.1361186350705036,0.0400799855468255,0.1217356207332278,0.64954713024,0.727097973286445,13,2025-11-17,2025,2025-11
in-3e407ee9a74f6790,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-dc6e6800c497698f,,19,9,0.1327689453591131,0.1327689453591131,0.0535501507547693,0.6771466625044873,0.6712814889341514,10,2025-09-27,2025,2025-09
in-f70c3ee73ac7cb03,,19,0,0.0,0.0,0.0,0.6687648,0.0,19,2025-11-26,2025,2025-11
in-67013bb2bdcd7a2e,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-12-01,2025,2025-12
in-c3b1e5a5fa205b7f,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-20,2025,2025-11
in-3f8787b2e7ad95ae,,19,4,0.0560914613047797,0.0560914613047797,0.0,0.4952990457400613,0.75,15,2025-11-28,2025,2025-11
in-606a8c6821bdf77e,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-12,2025,2025-11
in-ab98006a13fd780b,,19,2,0.0573110394216633,0.0171957328660761,0.0401153065555872,0.6161979765586855,0.7833495514567348,17,2025-11-12,2025,2025-11
in-206d254d4dc968c1,,19,2,0.0354010556873522,0.0,0.0354010556873522,0.0,0.75,17,2025-11-30,2025,2025-11
in-4d03347116167706,,19,6,0.0961644628024212,0.0961644628024212,0.0,0.6626059622400001,0.0,13,2025-11-26,2025,2025-11
in-3c5a100d89924fba,,19,6,0.118598614709534,0.0115762953675733,0.1070223193419607,0.5710914720000001,0.75,13,2025-08-18,2025,2025-08
in-5a44eb114d2808fd,,19,0,0.0,0.0,0.0,0.5074155655637296,0.0,19,2025-09-21,2025,2025-09
in-3f6136da39cd27cb,,19,0,0.0,0.0,0.0,0.6287832,0.0,19,2025-11-25,2025,2025-11
in-97cf6c5b20b4e9cc,,19,2,0.0598256463018127,0.0260929205149292,0.0598256463018127,0.5953338547200002,0.8468800433861131,17,2025-11-17,2025,2025-11
in-ae91feb9ab5f07e6,,19,0,0.0,0.0,0.0,0.6382224000000001,0.0,19,2025-05-07,2025,2025-05
in-f3df704eec8e7563,,19,11,0.0994815669703184,0.0434190162022809,0.0637885263935505,0.6013499682087947,0.6520914761320277,8,2025-11-06,2025,2025-11
in-6e97010bf66cdaf0,,19,0,0.0,0.0,0.0,0.5253431883465115,0.75,19,2025-11-18,2025,2025-11
in-c03d17c7102cdb75,,19,0,0.0,0.0,0.0,0.6701184,0.0,19,2025-10-14,2025,2025-10
in-006faf4cf2964aaa,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-05,2025,2025-11
in-6141352255bd8d8f,,19,0,0.0,0.0,0.0,0.4967258678635597,0.0,19,2025-12-01,2025,2025-12
in-8fd4711fdc1debda,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-09-30,2025,2025-09
in-d92c0dc54c7490d6,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-21,2025,2025-11
in-c65fb640ebd7f73f,,19,1,0.0140111462516995,0.0140111462516995,0.0,0.7029277964033629,0.0,18,2025-11-21,2025,2025-11
in-91ffdba136828c22,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-11-10,2025,2025-11
in-7ab53c41c0946402,,19,1,0.051211476101528,0.051211476101528,0.0,0.8472291720209965,0.0,18,2025-09-29,2025,2025-09
in-e6981f467b9112c2,,19,4,0.0873285257463482,0.0,0.0873285257463482,0.0,0.7637578828746485,15,2025-11-24,2025,2025-11
in-381309d6c77ff385,,19,2,0.0193953569199409,0.0193953569199409,0.0,0.7255105576893033,0.0,17,2025-11-28,2025,2025-11
in-0858c95ac5cd8081,,19,5,0.0490240895834976,0.0490240895834976,0.0,0.6094538339320149,0.0,14,2025-06-19,2025,2025-06
in-16a5b998f9fca4bf,,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-08-06,2025,2025-08
in-783afdbd21074815,,19,0,0.0,0.0,0.0,0.6358464,0.0,19,2025-11-18,2025,2025-11
