job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count
in-f9055be6f9ab983b,,19,0,0.0,0.0,0.0,0.6194764800000001,0.0,19
in-88f21b93380f7581,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-792c7c65733a1995,,19,3,0.07609417289178523,0.05092551560178369,0.06592352892223158,0.5918216162864283,0.75,16
in-2650e0f960a33a06,,19,3,0.05375799179565337,0.02156659588728375,0.038305383606960904,0.7110569349879753,0.75,16
in-12365ed7bd9554c7,,19,6,0.12349632222016138,0.058311119522654956,0.10639168776963888,0.5834315404677616,0.75,13
in-1d1c0634c3f84857,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-9816de77297ab668,,19,5,0.13402981215391332,0.07263723633780905,0.06139257581610429,0.7448068670749666,0.75,14
in-97ca47c5f555e42a,,19,1,0.020917725563049317,0.008722454655898257,0.020917725563049317,0.664293309067566,0.7966204935099762,18
in-3adbfcd2c67f939d,,19,0,0.0,0.0,0.0,0.6318091636363637,0.0,19
in-b708da2b33f5c59c,,19,5,0.13001134270115902,0.0,0.13001134270115902,0.0,0.7543025583242383,14
in-57793e22513bd508,,19,10,0.26981321413372383,0.0589016664054842,0.26981321413372383,0.6300684657600002,0.7567704071588156,9
in-50b5841a24fd900e,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-1c5a5a5c1628040b,,19,2,0.06316126294517584,0.03240788986859683,0.06316126294517584,0.6751427212800002,0.8503497883444459,17
in-3e332c91d6fcc338,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b99d92a34ea0a07c,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-8e8358720b2049a4,,19,2,0.0233566192225934,0.0,0.0233566192225934,0.5100414963894511,0.6277054311931054,17
in-edd6ccf5e0d85d3f,,19,0,0.0,0.0,0.0,0.6372288,0.0,19
in-a54cf9211ca3232d,,19,2,0.013636769032506652,0.013636769032506652,0.0,0.5951446642375929,0.0,17
in-731fc34f48c31ddd,,19,5,0.09432629354925108,0.02539631136388729,0.06892998218536378,0.6379414264800001,0.75,14
in-66e35ec4c60e8c65,,19,4,0.037030767274015164,0.037030767274015164,0.0,0.7438676091075214,0.0,15
in-ed7c0956d23b6e08,,19,7,0.16976194435056952,0.0,0.16976194435056952,0.69718869504,0.6814700915813446,12
in-bafe771b70f448ef,,19,0,0.0,0.0,0.0,0.6290995200000001,0.0,19
in-b608315da704076b,,19,11,0.2526956486958289,0.06081269471277326,0.2526956486958289,0.6449645620741636,0.6870717223178924,8
in-82c62095c56a09f5,,19,4,0.09636053389756531,0.028006370620688874,0.09636053389756531,0.45393882165270216,0.8453798944678209,15
in-97cdfcc6f1f52a25,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-54f7e34be407fc22,,19,1,0.020455779527363025,0.012176946300413213,0.020455779527363025,0.5747101387578696,0.75,18
in-d5c2072747d98126,,19,4,0.06911258808827095,0.011640872939144386,0.057471715149126565,0.6653377440000001,0.75,15
in-e8411fca8ec06a8c,,19,4,0.0719235424974226,0.0719235424974226,0.0,0.6329728270080002,0.0,15
in-9516ffa363431c52,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4e2c7333fb3867a6,,19,4,0.11431741065303898,0.030536162032876055,0.11265532469845664,0.6697770717262908,0.8224285763594792,15
in-8f6c36d10ffe8c6f,,19,1,0.01492392207876364,0.01492392207876364,0.0,0.736238324070196,0.0,18
in-79e4552f2ecf8e59,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b5334b461893d9f6,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-a44840d1dd1c3294,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-17ea04997c6f7520,,19,0,0.0,0.0,0.0,0.6306048000000001,0.0,19
in-4dd4be4468b8f8b5,,19,7,0.14438794298071997,0.1275835372519147,0.052956786067319406,0.6682470531980708,0.7583588242902184,12
in-036c776371efd2b7,,19,4,0.12746409368665998,0.12746409368665998,0.0653634178011041,0.8878744122321213,0.75,15
in-fc00c70672996923,,19,5,0.11538300615146228,0.0,0.11538300615146228,0.6636568907520001,0.846008875214296,14
in-3974672cef9dd264,,19,11,0.15646656774356615,0.13805142412824503,0.018415143615321112,0.6139457255045793,0.75,8
in-beb1a85439fc3710,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-7b43a558de387eeb,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-15fc9d5bf30a4f52,,19,0,0.0,0.0,0.0,0.5687267040000001,0.75,19
in-78cf01cb605e5896,,19,3,0.06050330115853296,0.06050330115853296,0.0,0.5942485820082635,0.4109652513265609,16
in-032bc9411bdc659a,,19,1,0.006207908669774412,0.006207908669774412,0.0,0.6847300433606008,0.0,18
in-1f4ca5ad774310ff,,19,6,0.12417674566570085,0.0,0.12417674566570085,0.9061077978393328,0.75,13
in-2b4593a631e8c63d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e7b40f00ec330220,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-7572e23d64239874,,19,1,0.027505603885049863,0.027505603885049863,0.0,0.6537712109472043,0.0,18
in-2b8cc0db3b3c53f0,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b9d4aea91e3f2d0c,,19,1,0.011464788406454787,0.011464788406454787,0.0,0.5777765977723994,0.75,18
in-b418b4139ba55785,,19,1,0.027482879161834717,0.0,0.027482879161834717,0.8095649964006685,0.75,18
in-36f958252c0f085c,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e2edd8471b03019f,,19,3,0.07358086862062153,0.0,0.07358086862062153,0.0,0.75,16
in-9b5f98ea7564baaf,,19,0,0.0,0.0,0.0,0.7070123319910019,0.0,19
in-fa78458f9443eaa7,,19,7,0.17328860810198543,0.0355154630764603,0.17328860810198543,0.6884494761600002,0.8064989398662661,12
in-752b949d027be167,,19,3,0.07222715539174644,0.06120287370386195,0.07057675311439916,0.6534541113600002,0.75,16
in-4256252b53fa4d02,,19,2,0.053400410088138464,0.035103443660887544,0.05060334136419838,0.6695398771200002,0.7846237742816446,17
in-04a259358cfcce85,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-d7de06cb3625cd66,,19,1,0.01751367292906109,0.0,0.01751367292906109,0.6416448,0.75,18
in-0c8b9a27ece5aea6,,19,5,0.11035601151616951,0.0,0.11035601151616951,0.0,0.75,14
in-3a1a1a0b4fe62a7e,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-390283a8b7c0d729,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-33451d1313ab6342,,19,0,0.0,0.0,0.0,0.6481323676800002,0.75,19
in-05083d32f3b2c12f,,19,0,0.0,0.0,0.0,0.6328569600000001,0.75,19
in-e83f241d7e1a6827,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-58bfabff667346c3,,19,0,0.0,0.0,0.0,0.6621696,0.0,19
in-3b63eee1df14e4f6,,19,10,0.1712710878387982,0.1712710878387982,0.0,0.8488767082660834,0.0,9
in-8645b91cb93ab776,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-448e625116919c52,,19,0,0.0,0.0,0.0,0.6199243776,0.0,19
in-554dc0d2bef78a4c,,19,2,0.0573600653036163,0.0,0.0573600653036163,0.6463164685481022,0.7024408811054674,17
in-f9819a980c1976e8,,19,7,0.15836289430919448,0.0,0.15836289430919448,0.5634305261872531,0.75,12
in-9187a968e8e70d08,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-46527b145958f44b,,19,7,0.132470461724024,0.07123429140485345,0.07452758487902192,0.7849568907668566,0.75,12
in-d7f955d1258c78ff,,19,2,0.03947547358761865,0.03947547358761865,0.0,0.6354914092737578,0.7403436612577463,17
in-1dbacc57e8e788a6,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-21d24d42a7df10cd,,19,8,0.13062979699480554,0.13062979699480554,0.0,0.6695398771200001,0.75,11
in-208b2e5025df647a,,19,8,0.13625654571115892,0.07551262162671994,0.09421683957506799,0.5901564421181302,0.7553711664175029,11
in-04b0497aa91e1731,,19,3,0.08405950930686494,0.0,0.08405950930686494,0.0,0.7246811758090201,16
in-c8b5d048476a93d0,,19,1,0.016240646230477135,0.016240646230477135,0.0,0.68478991488,0.75,18
in-51cd42538efb0461,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-6c05d56a44786edb,,19,0,0.0,0.0,0.0,0.7005600000000001,0.0,19
in-90b42c07ae279875,,19,5,0.0927186722096445,0.02279962280731914,0.06991904940232535,0.69565698731115,0.8452545030200268,14
in-88a51045bc7d4a9a,,19,0,0.0,0.0,0.0,0.580873442125803,0.0,19
in-c5e271e8acbb4617,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-6bc6196e3d58f7e3,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-49c600e867b28fcc,,19,0,0.0,0.0,0.0,0.5954707065600001,0.7781660685647455,19
in-b7a2468228c54cc1,,19,0,0.0,0.0,0.0,0.821723376515278,0.75,19
in-195c25519bd7260c,,19,4,0.13216643579516177,0.034203177970556664,0.13216643579516177,0.5671896048,0.845985730808747,15
in-8ea91331725eff8e,,19,6,0.08789423344070192,0.08789423344070192,0.0,0.7686115593513999,0.0,13
in-5c64baea4f999645,,19,2,0.014177543718711114,0.014177543718711114,0.0,0.5233770283912076,0.0,17
in-acb2a7db662d2b2b,,19,6,0.13675464037470414,0.057306295948819884,0.12799214175326953,0.6758415129600001,0.6343556676970589,13
in-b623fdf7e964fd6d,,19,1,0.023875579081083603,0.0,0.023875579081083603,0.0,0.75,18
in-5d8fe52e81a725a5,,19,0,0.0,0.0,0.0,0.6545664000000001,0.0,19
in-39848e6803383ecc,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3902e97b79f7d2cf,,19,0,0.0,0.0,0.0,0.7268689566624651,0.75,19
in-fa78458f9443eaa7,,19,1,0.032959663300715064,0.032959663300715064,0.0,0.6949559679152139,0.75,18
in-5dd25edd3f4bc389,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b512302fe3907f2d,,19,2,0.04334534845854108,0.0,0.04334534845854108,0.0,0.75,17
in-4e852e4285a16380,,19,8,0.2080063630251244,0.0,0.2080063630251244,0.5128583365646358,0.7835293245315552,11
in-6482dbbaf700f094,,19,3,0.05499412386040939,0.0,0.05499412386040939,0.6315840000000001,0.75,16
in-f0b48fead02e6e98,,19,7,0.1654579639750903,0.08121017758974787,0.14603283920250784,0.7704889063301847,0.7672635722556069,12
in-42b55a983bf16945,,19,7,0.19306898046411244,0.0,0.19306898046411244,1.0,0.7917978032973381,12
in-5d555c25fc522941,,19,0,0.0,0.0,0.0,0.6719821152051133,0.75,19
in-57b11b81933f1ce0,,19,6,0.1272712450278433,0.01727521397409362,0.1272712450278433,0.6242070108844571,0.75,13
in-086a9933cd2b22d2,,19,2,0.03491812738575195,0.03491812738575195,0.0,0.5940161021056587,0.0,17
in-b6d25c92fe133ceb,,19,4,0.0697158375943686,0.04629458808057376,0.06131076938227604,0.5673411674400001,0.7428560497344607,15
in-ad982b420f5bc14c,,19,0,0.0,0.0,0.0,0.625939513648898,0.0,19
in-4cbcdf1495f274ef,,19,0,0.0,0.0,0.0,0.6144624000000001,0.0,19
in-56ea52f546a48eee,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-042b565c84045356,,19,7,0.13444741057317663,0.0914860245701843,0.04296138600299233,0.7371974034519275,0.641444794086002,12
in-290c255a99e5d600,,19,9,0.106610247007629,0.07789527834881388,0.039484955135144696,0.6393502592445864,0.75,10
in-36736ae33c38a4df,,19,1,0.017994441484150137,0.0,0.017994441484150137,0.0,0.75,18
in-7fc5ece4003641b6,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fac0a95b0783fd9d,,19,5,0.10485249116933247,0.01390777875634771,0.09094471241298477,0.6333305296320002,0.75,14
in-a17d7e782cb5033c,,19,3,0.07594940965477012,0.05694975716867168,0.042088380612825105,0.830376334950796,0.75,16
in-9b2c3343da5b9f4d,,19,0,0.0,0.0,0.0,0.8454341614808242,0.0,19
in-31f31027671f0476,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-07a9c2a299829676,,19,13,0.2881639878021733,0.25486984084638864,0.1565558948014912,0.7002075339153769,0.6468493129147423,6
in-e07c53dcbcbf3274,,19,7,0.14488258236332946,0.018877935903297526,0.14488258236332946,0.5846342400000001,0.75,12
in-c8c99bad5e50bd2d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-d2f675fc5b4bfbf8,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e73b0bc1ec1ad643,,19,4,0.14734055098758525,0.14734055098758525,0.0,0.9273012826812513,0.0,15
in-43db16c291d4d8cb,,19,0,0.0,0.0,0.0,0.6821462764800001,0.0,19
in-d18c707abbf6d1eb,,19,0,0.0,0.0,0.0,0.5986843941828954,0.0,19
in-3c4ddef70b765aac,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-2e43cfa3de5cdbea,,19,0,0.0,0.0,0.0,0.6318633600000002,0.0,19
in-b4356c6ed1117311,,19,5,0.11652820925963554,0.0,0.11652820925963554,0.0,0.75,14
in-5a81c5ecd1c8765b,,19,3,0.06010588962703326,0.03441306462622932,0.0409055979628312,0.6227940928376343,0.75,16
in-37f56b3eb3692f4f,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3e88a9eb25ce6e9b,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-cbc4fc39eb5961f3,,19,0,0.0,0.0,0.0,0.8233752989050883,0.0,19
in-977cc68b23fca00d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4194860976cb1be9,,19,1,0.006183629890378853,0.006183629890378853,0.0,0.5840112234056423,0.0,18
in-601c49b2a52c9d10,,19,11,0.17051707537917107,0.06102662518512597,0.13146762220483077,0.6770744037914017,0.75,8
in-3c9053efee28bcf7,,19,5,0.12103729059821684,0.0,0.12103729059821684,0.0,0.75,14
in-8543415ad2ef374e,,19,1,0.026494984267636395,0.020533786431375392,0.026494984267636395,0.8847410072571634,0.8470281591498157,18
in-9952e2c2c0e072ea,,19,1,0.03225360274130822,0.0,0.03225360274130822,0.5510857895428858,0.8234453529543944,18
in-040fa566371acf2f,,19,1,0.009838894254346019,0.009838894254346019,0.0,0.6084598195200001,0.0,18
in-acc05f25dcb874c4,,19,1,0.01753047014537611,0.0,0.01753047014537611,0.6945476188861714,0.75,18
in-3bbc02175fffffaa,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-f436eaa0ec0e4041,,19,0,0.0,0.0,0.0,0.6415344000000001,0.0,19
in-7a8a10ccaf18bc6e,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-75c9b1e808efbcc2,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-7d12206e33578a17,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-bf8d476ee388de0d,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-065469823b71882f,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-9bf4d6d9ee1e4a14,,19,8,0.10374983040206628,0.028587420340878723,0.07516241006118757,0.5588834138171995,0.7417296674964211,11
in-c20d12035abeb595,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-98d38d97f5392aef,,19,4,0.07565395267386188,0.0,0.07565395267386188,0.0,0.75,15
in-8a9eb5ffe70927ec,,19,0,0.0,0.0,0.0,0.6762240244253732,0.0,19
in-2511582640fae0ca,,19,0,0.0,0.0,0.0,0.6836707305426344,0.0,19
in-75aabc2af29af24c,,19,1,0.028470141597937027,0.028470141597937027,0.0,1.0,0.0,18
in-e5a40a553d833e46,,19,2,0.03868358045745784,0.02101826171659324,0.03868358045745784,0.5644701216000001,0.7987738360759917,17
in-94c8e798911e3470,,19,11,0.27339965960782,0.23752324381421505,0.21607151552936169,0.681961522176,0.7253077083134782,8
in-dc4211cf4f433019,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-312ae5116abe958d,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-abcde2d27f5adc56,,19,0,0.0,0.0,0.0,0.292764447177279,0.0,19
in-a789b84313a34bc3,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-cd884a98466c5d51,,19,2,0.030059962603540047,0.030059962603540047,0.0,0.6831968097600002,0.75,17
in-5b8aa2d5e459aff9,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-b7f6c244f45d842b,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-4d39d1108694485c,,19,2,0.017269256486595563,0.017269256486595563,0.0,0.6055275070516792,0.848536547954116,17
in-75321c71d3b48fdc,,19,4,0.12427502569047384,0.0597939959740965,0.12427502569047384,0.6737420102400002,0.8476892360170064,15
in-cb6f83835b1255e9,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fe47a8774f6fee8b,,19,4,0.11543546521089525,0.07868779566466753,0.08875223523692082,0.6488447865524833,0.75,15
in-1e1ce49119c87608,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-4f4c7c65d5d697a1,,19,0,0.0,0.0,0.0,0.6519194102601739,0.75,19
in-688c9596567360d1,,19,19,0.4901809211154452,0.4061340358881591,0.34874400540677075,0.6901155073183226,0.7397359902645645,0
in-df4c58ba7dee56c3,,19,6,0.13447487976017597,0.02338869046208325,0.11108618929809272,0.5721636537986621,0.8335517168027796,13
in-80759602520c230d,,19,9,0.18359487872374688,0.07914675412257688,0.18359487872374688,0.7382957774705471,0.7466104611706091,10
in-994763d7530e88b1,,19,0,0.0,0.0,0.0,0.61881560928,0.75,19
in-58476ea449693e80,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-5dc0137fea6a865d,,19,3,0.041410371544822626,0.03388842114198269,0.018557343984905043,0.6105535180800001,0.75,16
in-9a4ed3eee44b552b,,19,0,0.0,0.0,0.0,0.6491367206400002,0.8229544119971426,19
in-1bb577efa30c9a9d,,19,3,0.07998000954452013,0.0,0.07998000954452013,0.65087136,0.7831111805198164,16
in-68071ee351033ae8,,19,0,0.0,0.0,0.0,0.6653377440000001,0.6128986914952596,19
in-21b65d0610e66d01,,19,0,0.0,0.0,0.0,0.6514920000000001,0.0,19
in-cc29618e4e7fdc66,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-99e491f32ff77da0,,19,1,0.0076135666030777175,0.0076135666030777175,0.0,0.6346025590165087,0.0,18
in-dcc9d1100fe0d9bc,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-731fc34f48c31ddd,,19,1,0.03157894736842106,0.0,0.03157894736842106,0.6164928000000001,0.75,18
in-e942406df60bc3aa,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3cb0315c9817c8d0,,19,0,0.0,0.0,0.0,0.6392160000000002,0.0,19
in-f988f7a6d46776de,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-fccebe9f39e20a5c,,19,1,0.01985016120107551,0.0,0.01985016120107551,0.6082855411200002,0.75,18
in-6f63caf96ed89488,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-e20b167f7df3337c,,19,0,0.0,0.0,0.0,0.0,0.75,19
in-c3d2f61b501acb8c,,19,1,0.018525368288943644,0.009244125980590972,0.018525368288943644,0.5844857760000001,0.75,18
in-a59b8ff1f09df0ec,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-3ba7bd305620f5c0,,19,0,0.0,0.0,0.0,0.6621696,0.0,19
in-fafd0a966425224e,,19,0,0.0,0.0,0.0,0.6522109278720001,0.7798057302750687,19
in-761b1a8b3aa91eb0,,19,5,0.09906895788092364,0.01545191532564118,0.09906895788092364,0.649912502224628,0.75,14
in-73204c7e4e84e27c,,19,4,0.08417860395029973,0.0,0.08417860395029973,0.6170322240000001,0.75,15
in-46d754a162037993,,19,9,0.21619882289421957,0.17919268067635374,0.09470896218952381,0.7054694352429955,0.75,10
in-540815cc4ce89fb2,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-68f31e7fac3352a2,,19,0,0.0,0.0,0.0,0.0,0.0,19
in-520d9e37336f7ecd,,19,0,0.0,0.0,0.0,0.62208820224,0.75,19
