job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-e2edd8471b03019f,"As a part of the Naughty Dog application process, candidates will be asked to complete a QA Test. #LI -CW1 Please refer to our Candidate Privacy Notice for more information about how we process your personal information, and your data protection rights. At SIE, working with our partners, we consider several factors when setting each role’s base pay range, including the competitive benchmarking data for the market and geographic location.",[],0,[],0,[],0,"[""QA Test"", ""Candidate Privacy Notice"", ""data protection rights""]",3,[],0,"[""QA Test"", ""Candidate Privacy Notice"", ""data protection rights""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,3,0.0735808686206215,0.0,0.0735808686206215,16,0.0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.9954147338867188,2025-11-23,2025,2025-11
in-9b5f98ea7564baaf,"Manages conflicting and concurrent activities with minimal need of supervision. Actively works to improve own skills and knowledge through internal and external, formal and informal, structured and unstructured learning.","[""Manages conflicting"", ""concurrent activities"", ""works to improve own skills"", ""knowledge""]",4,[],0,"[""manage conflicting activities"", ""manage concurrent activities"", ""improve own skills"", ""improve own knowledge""]",4,[],0,"[""manage conflicting activities"", ""manage concurrent activities"", ""works to improve own skills"", ""improve own knowledge"", ""knowledge""]",5,[],0,3,1,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",1,4,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.7799293811906136,0.7259752063629037,0.7070123319910019,"{""Very High"": 0, ""High"": 2, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.2320106625556945,1,0,7,1,1,3,0,0,0,0.8318000000000001,0.980172182454844,1.0,1.4172413349151611,2025-11-25,2025,2025-11
in-fa78458f9443eaa7,Systems support will include database applications and web -basedsystems.,[],0,"[""database applications"", ""web -basedsystems.""]",2,"[""support database applications"", ""support web-based systems""]",2,"[""database applications"", ""web-based systems""]",2,"[""support database applications"", ""support web-based systems""]",2,"[""database applications"", ""web-based systems""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 0}",0.0,0.6884494761600002,0.6884494761600002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,7,0.1732886081019854,0.0355154630764603,0.1732886081019854,12,0.0,0,0,2,0,2,0,0,0,2,0.915,0.9,1.0,1.1939737796783447,2025-12-01,2025,2025-12
in-752b949d027be167,"Who We Are: Barber -OS is an all -in -one platform for barbershops—anchored by online booking & scheduling—with additional tools to help shops run and grow (e.g., client marketing, staff management, point of sale, payments, inventory, analytics).",[],0,[],0,"[""manage staff"", ""manage inventory"", ""manage payments"", ""manage analytics"", ""run barbershops"", ""grow barbershops"", ""perform online booking"", ""perform scheduling"", ""perform client marketing""]",9,"[""online booking"", ""scheduling"", ""client marketing"", ""staff management"", ""point of sale"", ""payments"", ""inventory"", ""analytics""]",8,"[""manage staff"", ""manage inventory"", ""manage payments"", ""manage analytics"", ""run barbershops"", ""grow barbershops"", ""perform online booking"", ""perform scheduling"", ""perform client marketing""]",9,"[""online booking"", ""scheduling"", ""client marketing"", ""staff management"", ""point of sale"", ""payments"", ""inventory"", ""analytics""]",8,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",6,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",6,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.0,0.6534541113600002,0.6534541113600002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 8, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 8, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,3,0.0722271553917464,0.0612028737038619,0.0705767531143991,16,0.0,0,0,9,0,9,0,0,8,0,0.8150000000000001,0.8999999999999999,1.0,2.977076292037964,2025-09-17,2025,2025-09
in-4256252b53fa4d02,Familiarity with data analysis and visualization best practices.,[],0,"[""data analysis and visualization best practices.""]",1,"[""analyze data"", ""visualize data""]",2,"[""data analysis best practices"", ""data visualization best practices""]",2,"[""analyze data"", ""visualize data""]",2,"[""data analysis best practices"", ""data visualization best practices""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.6695398771200002,0.6695398771200002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,2,0.0534004100881384,0.0351034436608875,0.0506033413641983,17,0.0,0,0,2,0,2,0,0,1,1,0.78,0.9,1.0,1.5427162647247314,2025-12-02,2025,2025-12
in-04a259358cfcce85,"Apply with Confidence Research shows that women and underrepresented groups often only apply if they meet 100% of the criteria, while men typically apply when they meet around 60%.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7967214584350586,2025-11-21,2025,2025-11
in-d7de06cb3625cd66,"In this framework, the Service Management team plays a pivotal role, ensuring the coordination, integration, and governance of multiple service providers.",[],0,[],0,"[""coordinate service providers"", ""integrate service providers"", ""govern service providers""]",3,"[""Service Management""]",1,"[""coordinate service providers"", ""integrate service providers"", ""govern service providers""]",3,"[""Service Management""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0,0.6416448,0.6416448,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,1,0.017513672929061,0.0,0.017513672929061,18,0.0,0,0,3,0,3,0,0,1,0,0.8433333333333333,0.9,1.0,1.5855250358581543,2025-11-28,2025,2025-11
in-0c8b9a27ece5aea6,Ref. code 366865 -en _GB Posted on 25 Nov 2025 Experience level Experienced Professionals Contract type Permanent Location Bath Business unit Engineering and RandD Services Brand Capgemini Engineering Professional communities Software Engineering,[],0,[],0,[],0,"[""Software Engineering""]",1,[],0,"[""Software Engineering""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,5,0.1103560115161695,0.0,0.1103560115161695,14,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.9181525707244872,2025-11-25,2025,2025-11
in-3a1a1a0b4fe62a7e,"With a steadfast commitment to innovation and a keen eye on the future, RIB comprises over 2,500 talented individuals who extend our software’s reach to over 100 countries worldwide.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.167876005172729,2025-11-27,2025,2025-11
in-390283a8b7c0d729,A discretionary annual bonus may be available based on individual and Company performance.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6989521980285645,2025-12-01,2025,2025-12
in-33451d1313ab6342,"Come be part of our journey! What makes Tenable such a great place to work? Ask a member of our team and they'll answer, ""Our people!"" We work together to build and innovate best -in -class cybersecurity solutions for our customers; all while creating a culture of belonging, respect, and excellence where we can be our best selves.",[],0,[],0,"[""build cybersecurity solutions"", ""innovate cybersecurity solutions"", ""create a culture of belonging"", ""create a culture of respect"", ""create a culture of excellence"", ""work together""]",6,"[""cybersecurity solutions""]",1,"[""build cybersecurity solutions"", ""innovate cybersecurity solutions"", ""create a culture of belonging"", ""create a culture of respect"", ""create a culture of excellence"", ""work together""]",6,"[""cybersecurity solutions""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.0,0.6481323676800002,0.6481323676800002,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 6, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,6,0,6,0,0,1,0,0.799,0.9,1.0,1.6049492359161377,2025-10-22,2025,2025-10
in-05083d32f3b2c12f,"We build the future by embracing change today. ### What we offer As well as offering you a competitive salary, career advancement opportunities and staff travel benefits (with Aer Lingus and many other international airlines), you will also have the opportunity to work in a dynamic and collaborative environment and to join a team of amazing professionals who are passionate about the aviation industry.",[],0,[],0,"[""embrace change"", ""work in a dynamic environment"", ""work in a collaborative environment""]",3,"[""aviation industry""]",1,"[""embrace change"", ""work in a dynamic environment"", ""work in a collaborative environment""]",3,"[""aviation industry""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0,0.6328569600000001,0.6328569600000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,3,0,3,0,0,1,0,0.777,0.9,1.0,1.5912718772888184,2025-12-01,2025,2025-12
in-e83f241d7e1a6827,"If you have any questions, please reach out to TAinfo@addepar.com.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6867780685424805,2025-11-10,2025,2025-11
in-58bfabff667346c3,"If you want to join this mission -driven, inclusive, and highly collaborative team, click apply and upload your resume!",[],0,[],0,"[""collaborate with team""]",1,[],0,"[""collaborate with team""]",1,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.6621696,0.6621696,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,1,0,1,0,0,0,0,0.79,0.9,1.0,1.6430723667144775,2025-10-24,2025,2025-10
in-3b63eee1df14e4f6,"The Senior Developer will code and test application programs, provide application support to internal customers and update complex system configuration artifacts.","[""code"", ""test application programs"", ""provide application support to internal"", ""update complex system configuration artifacts.""]",4,[],0,"[""code application programs"", ""test application programs"", ""provide application support"", ""update system configuration artifacts""]",4,[],0,"[""code application programs"", ""test application programs"", ""provide application support to internal"", ""update system configuration artifacts"", ""code""]",5,[],0,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 0}",4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",0.8570618002890928,0.806127260403426,0.8488767082660834,"{""Very High"": 1, ""High"": 2, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,10,0.1712710878387982,0.1712710878387982,0.0,9,0.4861320853233337,2,0,6,1,1,3,0,0,0,0.8127000000000001,1.0936299905634923,1.0,2.7241666316986084,2025-12-01,2025,2025-12
in-8645b91cb93ab776,We will consider qualified applicants with arrest or conviction records for employment in accordance with state and local laws and “fair chance” ordinances.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6959986686706543,2025-11-28,2025,2025-11
in-448e625116919c52,"The CG Supervisor is involved in client interactions in order to represent Framestore's capabilities, both technically and creatively.",[],0,[],0,"[""represent Framestore's capabilities technically"", ""represent Framestore's capabilities creatively"", ""interact with clients""]",3,[],0,"[""represent Framestore's capabilities technically"", ""represent Framestore's capabilities creatively"", ""interact with clients""]",3,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,2,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",1,2,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.6199243776,0.6199243776,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,3,0,3,0,0,0,0,0.8633333333333334,0.9,1.0,1.1700317859649658,2025-11-10,2025,2025-11
in-554dc0d2bef78a4c,"Familiarity with high -frequency trading (HFT) systems and algorithmic trading strategies is also crucial. Financial Acumen : A solid background in traditional finance or a related field, with knowledge of market structures, derivatives, and risk management. Leadership and Communication : Proven experience in leading and mentoring a team.","[""Leadership"", ""Communication"", ""leading"", ""mentoring a team.""]",4,"[""high"", ""-frequency trading (HFT) systems"", ""algorithmic trading strategies"", ""traditional"", ""finance"", ""market structures,"", ""derivatives,"", ""risk management.""]",8,"[""lead a team"", ""mentor a team""]",2,"[""high-frequency trading (HFT) systems"", ""algorithmic trading strategies"", ""traditional finance"", ""market structures"", ""derivatives"", ""risk management""]",6,"[""lead a team"", ""mentor a team"", ""Leadership"", ""Communication"", ""leading""]",5,"[""high-frequency trading (HFT) systems"", ""algorithmic trading strategies"", ""traditional finance"", ""market structures"", ""derivatives"", ""risk management"", ""high"", ""traditional"", ""finance""]",9,2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",2,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.7343234856249912,0.7784356221368873,0.6463164685481022,"{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,2,0.0573600653036163,0.0,0.0573600653036163,17,0.2318318337202072,1,0,5,3,1,1,3,1,5,0.8060000000000003,0.9422398687810152,1.0,2.267733335494995,2025-10-27,2025,2025-10
