job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count,run_id
in-bf0e9f6211607d23,,19,8,0.1810817938565743,0.0564400980810905,0.1674428983738548,0.9392823193232857,0.75,11,results_run1
in-ff31808feab0524e,,19,1,0.0158692819376508,0.0158692819376508,0.0,0.7386067139657407,0.0,18,results_run1
in-4db732b0a6c93338,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-38cb96df699cfbe8,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-02596bd1a3533b48,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-50790458f1cb7392,,19,0,0.0,0.0,0.0,0.6426032257629801,0.0,19,results_run1
in-3eb6babc74e5b1cc,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-f0b8e867898d9fc7,,19,2,0.0541467510118537,0.0224247095330906,0.0541467510118537,0.7015519965297777,0.8291696002036333,17,results_run1
in-5b082ff425ffc95e,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-2adf3d78f57c1387,,19,0,0.0,0.0,0.0,0.59697144,0.0,19,results_run1
in-6a11f6623b90c10e,,19,1,0.0117259553513255,0.0117259553513255,0.0,0.6366681690250371,0.0,18,results_run1
in-819016745fbf8e52,,19,4,0.042622973273549,0.042622973273549,0.0,0.6075155449943072,0.0,15,results_run1
in-b0e3d6930bef9118,,19,0,0.0,0.0,0.0,0.619434432,0.0,19,results_run1
in-68c8bc8b4022b6bd,,19,13,0.2290085903136658,0.0735792604019452,0.2290085903136658,0.6478921999058824,0.6700815000389562,6,results_run1
in-b99d92a34ea0a07c,,19,0,0.0,0.0,0.0,0.60086304,0.0,19,results_run1
in-b59719e8c96312ce,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-9068e588b7dc4f2d,,19,7,0.1366460781166835,0.0720624905628006,0.1129592525331597,0.62662854528,0.75,12,results_run1
in-a8f3619ace5efe56,,19,0,0.0,0.0,0.0,0.566318151,0.0,19,results_run1
in-277cf9b06c74153d,,19,0,0.0,0.0,0.0,0.6759867089054515,0.0,19,results_run1
in-f60c7c41c622d9ed,,19,0,0.0,0.0,0.0,0.7021246495368791,0.0,19,results_run1
in-6d6cab98b74e874f,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-ea5fe0c67dbb09a7,,19,15,0.3636135895016508,0.2341493498980361,0.2810753111017919,0.746931191590405,0.7048761357535919,4,results_run1
in-5bd95884fcfdbfe2,,19,10,0.1838506775104428,0.1359154807524162,0.1333899613079474,0.536040160704,0.8052079573646187,9,results_run1
in-c27782a9a21e0b3c,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-fc0463e146e0287e,,19,0,0.0,0.0,0.0,0.59463648,0.0,19,results_run1
in-202d174576a6328b,,19,3,0.0546620682666176,0.0114071444247865,0.0546620682666176,0.4794505371,0.75,16,results_run1
in-070ac45a5adefcb1,,19,0,0.0,0.0,0.0,0.601485696,0.75,19,results_run1
in-f1d38688733ca9cc,,19,1,0.0081530858280653,0.0081530858280653,0.0,0.6510361859991902,0.0,18,results_run1
in-8cb2b3de05fe17bb,,19,5,0.0867443155560918,0.0319026638026458,0.0612520186524642,0.5853726777837364,0.7064,14,results_run1
in-7558c06efa202e1d,,19,0,0.0,0.0,0.0,0.5731805664000001,0.0,19,results_run1
in-3d91d1f91a2e35ff,,19,1,0.0061177763653886,0.0061177763653886,0.0,0.56477389824,0.0,18,results_run1
in-2f43fa6cbbb72894,,19,0,0.0,0.0,0.0,0.5915232,0.0,19,results_run1
in-024241def5374d0c,,19,0,0.0,0.0,0.0,0.611114304,0.0,19,results_run1
in-5b8b8b6b495946f5,,19,0,0.0,0.0,0.0,0.604071072,0.0,19,results_run1
in-1e8d401875ab7ace,,19,5,0.1534633058802839,0.0187190124373263,0.1534633058802839,0.4884964627199999,0.785974439246314,14,results_run1
in-1298c0a075adfe4e,,19,0,0.0,0.0,0.0,0.608677824,0.0,19,results_run1
in-63a74d7b6f2db43c,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-8335c5296046dc27,,19,11,0.2563794207579071,0.1149729146473569,0.2282950780600376,0.5480987871085714,0.7351840858012437,8,results_run1
in-59102c073373b270,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-77953b80cd21723e,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-f9055be6f9ab983b,,19,0,0.0,0.0,0.0,0.5722371072000001,0.0,19,results_run1
in-88f21b93380f7581,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-792c7c65733a1995,,19,3,0.0662425004083369,0.0360357514802122,0.0659235289222315,0.5169069906428572,0.75,16,results_run1
in-2650e0f960a33a06,,19,3,0.0405730938411727,0.0211385865715643,0.0194345072696083,0.7037375110647394,0.75,16,results_run1
in-12365ed7bd9554c7,,19,8,0.1509688746306955,0.100675504637021,0.1063916877696388,0.5567061804206593,0.75,11,results_run1
in-1d1c0634c3f84857,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-9816de77297ab668,,19,4,0.0883314766200721,0.0883314766200721,0.0,0.7267906033885181,0.0,15,results_run1
in-97ca47c5f555e42a,,19,1,0.0209177255630493,0.0098540942964094,0.0209177255630493,0.6239468783142256,0.7943669158901486,18,results_run1
in-3adbfcd2c67f939d,,19,0,0.0,0.0,0.0,0.59813892,0.0,19,results_run1
in-b708da2b33f5c59c,,19,8,0.1806563925379527,0.0862417261937943,0.1300113389366551,0.5355633185280001,0.7577502449631691,11,results_run1
in-57793e22513bd508,,19,10,0.2689428879519714,0.0534624142383723,0.2689428879519714,0.5319418559711279,0.7594509368070533,9,results_run1
in-50b5841a24fd900e,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-1c5a5a5c1628040b,,19,2,0.0616868848130895,0.0314055839963721,0.0616868848130895,0.6542620185600001,0.8305000090003013,17,results_run1
in-3e332c91d6fcc338,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-b99d92a34ea0a07c,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-8e8358720b2049a4,,19,2,0.0449271059256863,0.0,0.0449271059256863,0.5531537700000001,0.6791678101603801,17,results_run1
in-edd6ccf5e0d85d3f,,19,0,0.0,0.0,0.0,0.602731008,0.0,19,results_run1
in-a54cf9211ca3232d,,19,2,0.0147852851176413,0.0147852851176413,0.0,0.5648586912,0.0,17,results_run1
in-731fc34f48c31ddd,,19,3,0.0425686656497438,0.0246108584351072,0.0179578072146365,0.5798807781120001,0.75,16,results_run1
in-66e35ec4c60e8c65,,19,3,0.0437041419714126,0.0437041419714126,0.0,0.7498011548674981,0.0,16,results_run1
in-ed7c0956d23b6e08,,19,12,0.2979107630633575,0.0,0.2979107630633575,0.6262172313600001,0.7105000010000335,7,results_run1
in-bafe771b70f448ef,,19,0,0.0,0.0,0.0,0.5896462080000001,0.0,19,results_run1
in-b608315da704076b,,19,11,0.2489794931459126,0.0756520683887286,0.2489794931459126,0.6391183099785233,0.6786460464407097,8,results_run1
in-82c62095c56a09f5,,19,4,0.0947409988009921,0.038366196280799,0.0947409988009921,0.5673627797760001,0.8281307036677995,15,results_run1
in-97cdfcc6f1f52a25,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-54f7e34be407fc22,,19,1,0.0069311658727028,0.0069311658727028,0.0,0.49245747945,0.0,18,results_run1
in-d5c2072747d98126,,19,5,0.1022872943627207,0.01494411802927,0.1022872943627207,0.6446008880640001,0.75,14,results_run1
in-e8411fca8ec06a8c,,19,3,0.0368883904382333,0.0368883904382333,0.0,0.62668614096,0.0,16,results_run1
in-9516ffa363431c52,,19,0,0.0,0.0,0.0,0.587787264,0.0,19,results_run1
in-4e2c7333fb3867a6,,19,4,0.1193990269854365,0.0309505978642808,0.1174131694144954,0.6867636947242975,0.8305000090003014,15,results_run1
in-8f6c36d10ffe8c6f,,19,1,0.0149655556823279,0.0149655556823279,0.0,0.6637143905462051,0.0,18,results_run1
in-79e4552f2ecf8e59,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-b5334b461893d9f6,,19,0,0.0,0.0,0.0,0.0,0.75,19,results_run1
in-a44840d1dd1c3294,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-17ea04997c6f7520,,19,0,0.0,0.0,0.0,0.591678864,0.0,19,results_run1
in-4dd4be4468b8f8b5,,19,6,0.1192381335130796,0.1077747913965705,0.0393394736842105,0.6002534271770484,0.8279178730414973,13,results_run1
in-036c776371efd2b7,,19,4,0.1265093570469376,0.1265093570469376,0.0866266532948142,0.8347609048283979,0.75,15,results_run1
in-fc00c70672996923,,19,5,0.1131242059420976,0.0184876412615223,0.1131242059420976,0.4702298112,0.8305000045001507,14,results_run1
in-3974672cef9dd264,,19,10,0.1342350953155432,0.1342350953155432,0.0,0.5895332995725056,0.0,9,results_run1
in-beb1a85439fc3710,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-7b43a558de387eeb,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-15fc9d5bf30a4f52,,19,0,0.0,0.0,0.0,0.6289448256000001,0.0,19,results_run1
in-78cf01cb605e5896,,19,3,0.0627697216009485,0.0627697216009485,0.0,0.6832199374668367,0.7786504614502192,16,results_run1
in-032bc9411bdc659a,,19,1,0.0071315599643468,0.0071315599643468,0.0,0.6361902954955699,0.0,18,results_run1
in-1f4ca5ad774310ff,,19,0,0.0,0.0,0.0,0.8423868979840754,0.0,19,results_run1
in-2b4593a631e8c63d,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-e7b40f00ec330220,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-7572e23d64239874,,19,2,0.0246169639079413,0.0246169639079413,0.0,0.5919305750224633,0.0,17,results_run1
in-2b8cc0db3b3c53f0,,19,0,0.0,0.0,0.0,0.5975006976,0.0,19,results_run1
in-b9d4aea91e3f2d0c,,19,1,0.0147651944703475,0.0147651944703475,0.0,0.4910900742,0.75,18,results_run1
in-b418b4139ba55785,,19,0,0.0,0.0,0.0,0.7736515825743439,0.0,19,results_run1
in-36f958252c0f085c,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-e2edd8471b03019f,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-9b5f98ea7564baaf,,19,0,0.0,0.0,0.0,0.6430401508135111,0.0,19,results_run1
in-fa78458f9443eaa7,,19,7,0.1749595091150635,0.017545731393467,0.1749595091150635,0.4896566784,0.8265462576150895,12,results_run1
in-752b949d027be167,,19,3,0.0705767531143991,0.0,0.0705767531143991,0.0,0.75,16,results_run1
in-4256252b53fa4d02,,19,1,0.031136212918441,0.0233111849340768,0.031136212918441,0.5921053833600001,0.8288124029934407,18,results_run1
in-04a259358cfcce85,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-d7de06cb3625cd66,,19,0,0.0,0.0,0.0,0.603146112,0.0,19,results_run1
in-0c8b9a27ece5aea6,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-3a1a1a0b4fe62a7e,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-390283a8b7c0d729,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-33451d1313ab6342,,19,0,0.0,0.0,0.0,0.619961144832,0.0,19,results_run1
in-05083d32f3b2c12f,,19,0,0.0,0.0,0.0,0.605564544,0.75,19,results_run1
in-e83f241d7e1a6827,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-58bfabff667346c3,,19,0,0.0,0.0,0.0,0.6224394240000001,0.0,19,results_run1
in-3b63eee1df14e4f6,,19,10,0.1347042977036333,0.1347042977036333,0.0,0.7606289146773181,0.0,9,results_run1
in-8645b91cb93ab776,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-448e625116919c52,,19,0,0.0,0.0,0.0,0.578907648,0.0,19,results_run1
in-554dc0d2bef78a4c,,19,2,0.0566883383226486,0.0,0.0566883383226486,0.6088783361592548,0.7168729150518773,17,results_run1
in-f9819a980c1976e8,,19,4,0.0984323896859821,0.0,0.0984323896859821,0.5500120380000001,0.75,15,results_run1
in-9187a968e8e70d08,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-46527b145958f44b,,19,3,0.040427022877016,0.040427022877016,0.0,0.769526228811028,0.0,16,results_run1
in-d7f955d1258c78ff,,19,2,0.0396584980795137,0.0396584980795137,0.0,0.5953845455133334,0.8305000018000603,17,results_run1
in-1dbacc57e8e788a6,,19,0,0.0,0.0,0.0,0.61020288,0.0,19,results_run1
in-21d24d42a7df10cd,,19,0,0.0,0.0,0.0,0.0,0.75,19,results_run1
in-208b2e5025df647a,,19,9,0.1718904624434076,0.0886148776901751,0.1157132554348729,0.5558563713394287,0.7768333363334339,10,results_run1
in-04b0497aa91e1731,,19,3,0.0858695248421239,0.0,0.0858695248421239,0.0,0.7270833325833083,16,results_run1
in-c8b5d048476a93d0,,19,1,0.0137710662019961,0.0137710662019961,0.0,0.6017131008000001,0.75,18,results_run1
in-51cd42538efb0461,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-6c05d56a44786edb,,19,1,0.0208184932407579,0.0,0.0208184932407579,0.0,0.75,18,results_run1
in-90b42c07ae279875,,19,6,0.0914439465375779,0.0228969038881736,0.0685470426494043,0.5905190445874537,0.8279631444573402,13,results_run1
in-88a51045bc7d4a9a,,19,0,0.0,0.0,0.0,0.5580805866605587,0.0,19,results_run1
in-c5e271e8acbb4617,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-6bc6196e3d58f7e3,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-49c600e867b28fcc,,19,5,0.0927361793508378,0.0401201241012133,0.0780425567375986,0.5584832936228572,0.7842279433906079,14,results_run1
in-b7a2468228c54cc1,,19,0,0.0,0.0,0.0,0.7311634453199484,0.0,19,results_run1
in-195c25519bd7260c,,19,4,0.1289404486867295,0.0441288060875025,0.1289404486867295,0.6272449747200002,0.8273012100934982,15,results_run1
in-8ea91331725eff8e,,19,6,0.0849736910285197,0.0849736910285197,0.0,0.7069462248964857,0.0,13,results_run1
in-5c64baea4f999645,,19,2,0.013636545351371,0.013636545351371,0.0,0.4989772350000001,0.0,17,results_run1
in-acb2a7db662d2b2b,,19,6,0.171434900407877,0.032399771265979,0.1706140746280671,0.6208714137600001,0.6510625022500753,13,results_run1
in-b623fdf7e964fd6d,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-5d8fe52e81a725a5,,19,0,0.0,0.0,0.0,0.6094448640000001,0.0,19,results_run1
in-39848e6803383ecc,,19,0,0.0,0.0,0.0,0.606466944,0.0,19,results_run1
in-3902e97b79f7d2cf,,19,0,0.0,0.0,0.0,0.6938166564217894,0.0,19,results_run1
in-fa78458f9443eaa7,,19,1,0.012274380264483,0.012274380264483,0.0,0.515140701687,0.75,18,results_run1
in-5dd25edd3f4bc389,,19,0,0.0,0.0,0.0,0.605736,0.0,19,results_run1
in-b512302fe3907f2d,,19,2,0.0433453522230449,0.0,0.0433453522230449,0.0,0.75,17,results_run1
in-4e852e4285a16380,,19,8,0.2083616920908496,0.009746083090532,0.2083616920908496,0.5337040024800002,0.8305000180006027,11,results_run1
in-6482dbbaf700f094,,19,0,0.0,0.0,0.0,0.599410176,0.0,19,results_run1
in-f0b48fead02e6e98,,19,7,0.1646121185751795,0.1129262972332356,0.1445660303340485,0.7767882073875179,0.7830923213660717,12,results_run1
in-42b55a983bf16945,,19,7,0.1654677475627712,0.0,0.1654677475627712,1.0,0.6982472634427249,12,results_run1
in-5d555c25fc522941,,19,0,0.0,0.0,0.0,0.6519519281636943,0.0,19,results_run1
in-57b11b81933f1ce0,,19,3,0.0240993983142269,0.0240993983142269,0.0,0.5066376847499999,0.0,16,results_run1
in-086a9933cd2b22d2,,19,2,0.0338381853016565,0.0338381853016565,0.0,0.57558719808,0.0,17,results_run1
in-b6d25c92fe133ceb,,19,5,0.0787132730817987,0.0419737985468337,0.061310769382276,0.5681009568000001,0.7448346628211439,14,results_run1
in-ad982b420f5bc14c,,19,0,0.0,0.0,0.0,0.5995758285952717,0.0,19,results_run1
in-4cbcdf1495f274ef,,19,0,0.0,0.0,0.0,0.577147968,0.0,19,results_run1
in-56ea52f546a48eee,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-042b565c84045356,,19,6,0.095060082226028,0.095060082226028,0.0,0.7415569888819478,0.6601015532314778,13,results_run1
in-290c255a99e5d600,,19,10,0.1294395320429232,0.1005286519782028,0.0394849551351446,0.5857347967641771,0.75,9,results_run1
in-36736ae33c38a4df,,19,0,0.0,0.0,0.0,0.4791960576,0.75,19,results_run1
in-7fc5ece4003641b6,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-fac0a95b0783fd9d,,19,4,0.0909447124129847,0.0,0.0909447124129847,0.59774976,0.75,15,results_run1
in-a17d7e782cb5033c,,19,1,0.0284678698227013,0.0284678698227013,0.0,0.8314844112081156,0.0,18,results_run1
in-9b2c3343da5b9f4d,,19,0,0.0,0.0,0.0,0.8171258298767494,0.0,19,results_run1
in-31f31027671f0476,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-07a9c2a299829676,,19,13,0.2757789770618791,0.2051964751998234,0.2025401836677601,0.6575395387418395,0.6926500000000001,6,results_run1
in-e07c53dcbcbf3274,,19,8,0.1550544899374547,0.0320452077327632,0.1448825823633294,0.44831232,0.75,11,results_run1
in-c8c99bad5e50bd2d,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-d2f675fc5b4bfbf8,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-e73b0bc1ec1ad643,,19,4,0.1588086850787756,0.1588086850787756,0.0,0.9166572540452376,0.0,15,results_run1
in-43db16c291d4d8cb,,19,1,0.020593246742397,0.020593246742397,0.0,0.6224411836800001,0.0,18,results_run1
in-d18c707abbf6d1eb,,19,2,0.0215237688699518,0.0215237688699518,0.0,0.5834401722,0.0,17,results_run1
in-3c4ddef70b765aac,,19,0,0.0,0.0,0.0,0.596660112,0.0,19,results_run1
in-2e43cfa3de5cdbea,,19,0,0.0,0.0,0.0,0.5939515584,0.0,19,results_run1
in-b4356c6ed1117311,,19,6,0.1356376817351893,0.0,0.1356376817351893,0.5741429760000001,0.75,13,results_run1
in-5a81c5ecd1c8765b,,19,4,0.0730717275391248,0.051908362541721,0.0588650879107023,0.6038108136555413,0.75,15,results_run1
in-37f56b3eb3692f4f,,19,0,0.0,0.0,0.0,0.597438432,0.0,19,results_run1
in-3e88a9eb25ce6e9b,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-cbc4fc39eb5961f3,,19,0,0.0,0.0,0.0,0.8989107500606071,0.0,19,results_run1
in-977cc68b23fca00d,,19,0,0.0,0.0,0.0,0.5934801188571429,0.0,19,results_run1
in-4194860976cb1be9,,19,1,0.007044266253552,0.007044266253552,0.0,0.571974515018717,0.0,18,results_run1
in-601c49b2a52c9d10,,19,8,0.1162835482045152,0.1162835482045152,0.0,0.6613058939274274,0.0,11,results_run1
in-3c9053efee28bcf7,,19,5,0.1210372905982168,0.0160696307912355,0.1210372905982168,0.54250401984,0.75,14,results_run1
in-8543415ad2ef374e,,19,1,0.0258576508484445,0.0114750159679194,0.0258576508484445,0.7959836149445886,0.8293039162009954,18,results_run1
in-9952e2c2c0e072ea,,19,1,0.0324741495967171,0.0,0.0324741495967171,0.5205088899000001,0.8273837311565876,18,results_run1
in-040fa566371acf2f,,19,5,0.0987831718043277,0.0,0.0987831718043277,0.5712679296000001,0.75,14,results_run1
in-acc05f25dcb874c4,,19,1,0.012282104153816,0.012282104153816,0.0,0.7031616765017601,0.0,18,results_run1
in-3bbc02175fffffaa,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-f436eaa0ec0e4041,,19,0,0.0,0.0,0.0,0.600240384,0.0,19,results_run1
in-7a8a10ccaf18bc6e,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-75c9b1e808efbcc2,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-7d12206e33578a17,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-bf8d476ee388de0d,,19,0,0.0,0.0,0.0,0.595259136,0.0,19,results_run1
in-065469823b71882f,,19,0,0.0,0.0,0.0,0.0,0.75,19,results_run1
in-9bf4d6d9ee1e4a14,,19,6,0.1071987960492022,0.0216090268974188,0.0855897691517833,0.6552503030816631,0.8036666696667671,13,results_run1
in-c20d12035abeb595,,19,0,0.0,0.0,0.0,0.0,0.75,19,results_run1
in-98d38d97f5392aef,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-8a9eb5ffe70927ec,,19,3,0.0618313433742471,0.0618313433742471,0.0,0.6751258814443752,0.0,16,results_run1
in-2511582640fae0ca,,19,0,0.0,0.0,0.0,0.6467906006518487,0.0,19,results_run1
in-75aabc2af29af24c,,19,1,0.028470141597937,0.028470141597937,0.0,1.0,0.0,18,results_run1
in-e5a40a553d833e46,,19,2,0.0515438563716558,0.0,0.0515438563716558,0.6250220928000001,0.8301867415110271,17,results_run1
in-94c8e798911e3470,,19,11,0.2116182831800681,0.1605154753924222,0.2051740083147065,0.57914682912,0.7200098529976827,8,results_run1
in-dc4211cf4f433019,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-312ae5116abe958d,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-abcde2d27f5adc56,,19,0,0.0,0.0,0.0,0.5361318540000001,0.0,19,results_run1
in-a789b84313a34bc3,,19,0,0.0,0.0,0.0,0.594122112,0.0,19,results_run1
in-cd884a98466c5d51,,19,3,0.0394172601738896,0.0394172601738896,0.0,0.60074681088,0.75,16,results_run1
in-5b8aa2d5e459aff9,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-b7f6c244f45d842b,,19,0,0.0,0.0,0.0,0.0,0.75,19,results_run1
in-4d39d1108694485c,,19,2,0.0157929391202696,0.0157929391202696,0.0,0.5934084031381119,0.8273975781202316,17,results_run1
in-75321c71d3b48fdc,,19,4,0.1213528063469629,0.0564766463308464,0.1213528063469629,0.6529046284800001,0.8277894579917193,15,results_run1
in-cb6f83835b1255e9,,19,3,0.0186884873340558,0.0186884873340558,0.0,0.5112939744,0.0,16,results_run1
in-fe47a8774f6fee8b,,19,4,0.131757938787039,0.131757938787039,0.0267684158525968,0.6246747206484499,0.75,15,results_run1
in-1e1ce49119c87608,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-4f4c7c65d5d697a1,,19,0,0.0,0.0,0.0,0.553635618,0.0,19,results_run1
in-688c9596567360d1,,19,17,0.4192768889682663,0.2707697202387227,0.3072795578239628,0.6584377298183188,0.7630116159766913,2,results_run1
in-df4c58ba7dee56c3,,19,4,0.1226221569120884,0.0095383970830785,0.1226221569120884,0.5377650785109196,0.8268053729161621,15,results_run1
in-80759602520c230d,,19,7,0.1219359026535034,0.1187879185592663,0.0622634950664263,0.7139494765913145,0.7691326987743378,12,results_run1
in-994763d7530e88b1,,19,0,0.0,0.0,0.0,0.59494672512,0.0,19,results_run1
in-58476ea449693e80,,19,0,0.0,0.0,0.0,0.0,0.0,19,results_run1
in-5dc0137fea6a865d,,19,3,0.0572297742492274,0.0,0.0572297742492274,0.5723562240000001,0.75,16,results_run1
in-9a4ed3eee44b552b,,19,0,0.0,0.0,0.0,0.5739269414400001,0.768130196505785,19,results_run1
